,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,self_thread,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card,label,
63,1.36425684782636E+018,Tue Feb 23 16:52:33 +0000 2021,1.36425684782636E+018,1.36425684782636E+018,"අදික ලෙස ස්වයං වින්දනයෙන් හෙම්බත්ව ඇති මෙම ළදරුවාට රෑමත් ගනිකා මඩම් හිමිකාරිනියක් සොයයි.නම හුත්ති නම් ඉතා හොදයි.හෙනහුරා හතේ,මකර කටේ.",False,"[0, 132]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.23158367786959E+018,1.23158367786959E+018,,,,,True,0,1,2,0,1.36425684782636E+018,1.36425684782636E+018,False,False,si,,,,,,1.36423130450673E+018,1.36423130450673E+018,"{'url': 'https://t.co/535oeODwZ7', 'expanded': 'https://twitter.com/NishanthaSupun/status/1364231304506732549', 'display': 'twitter.com/NishanthaSupun…'}",,1,
64,9.91155901905027E+017,Tue May 01 03:22:36 +0000 2018,9.91155901905027E+017,9.91155901905027E+017,@Indrajithonline ගාරි හුත්ති😒,False,"[17, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Indrajithonline', 'name': 'Indrajith Bandara', 'id': 806420239789527040, 'id_str': '806420239789527040', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.91151827625349E+017,9.91151827625349E+017,8.06420239789527E+017,8.06420239789527E+017,Indrajithonline,7.13738846416974E+017,7.13738846416974E+017,,,,,False,0,1,0,0,9.91151827625349E+017,9.91151827625349E+017,False,False,si,,,,,,,,,,1,
65,1.29521250709985E+018,Mon Aug 17 04:15:00 +0000 2020,1.29521250709985E+018,1.29521250709985E+018,"හුත්තෙ කිරි මයිලක් නැති හුත්තිගෙ කෙල්ලො පෝස්ට් දානවා ජීවිතේ වැරදිලා ගොඩක් කල් හුස්ම නැවතියන් මට දැන් මහන්සී කියල 😹 

චකවරක් චක්කරේද වැරදිලා තියෙන්නෙ හුත්තො 😹🧠🍑

#චකචකචක",False,"[0, 168]","{'hashtags': [{'text': 'චකචකචක', 'indices': [161, 168]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.2173875944153E+018,1.2173875944153E+018,,,,,False,2,132,24,2,1.29521250709985E+018,1.29521250709985E+018,False,False,si,,,,,,,,,,1,
66,1.09735853705796E+018,Mon Feb 18 04:53:57 +0000 2019,1.09735853705796E+018,1.09735853705796E+018,"හුත්ති ව ෆලෝ කරලා සප් එකක් දෙන්න යාලූ .. 
@hutti",False,"[0, 48]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hutti', 'name': 'Deborah Hutti', 'id': 23103549, 'id_str': '23103549', 'indices': [42, 48]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,60830514,60830514,,,,,False,0,15,5,1,1.09735853705796E+018,1.09735853705796E+018,False,False,si,,,,,,,,,,0,
67,1.1399267977501E+018,Sat Jun 15 16:05:02 +0000 2019,1.1399267977501E+018,1.1399267977501E+018,අපෝ මේ හුත්ති නම් හරි යන්නේ නෑ 😒😖 — watching Captain Marvel,False,"[0, 59]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,3186309132,3186309132,,,,,False,0,0,0,0,1.1399267977501E+018,1.1399267977501E+018,False,False,und,,,,,,,,,,1,
68,1.13042402438157E+018,Mon May 20 10:44:24 +0000 2019,1.13042402438157E+018,1.13042402438157E+018,මේ වෙලාවේ #copy කරන් ඉන්න එක #paste කරන් යමන් බලන්ඩ 😂😂😂,False,"[0, 55]","{'hashtags': [{'text': 'copy', 'indices': [10, 15]}, {'text': 'paste', 'indices': [29, 35]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.11702161061831E+018,1.11702161061831E+018,,,,,False,1,34,6,0,1.13042402438157E+018,1.13042402438157E+018,False,False,si,,,,,,,,,,0,
69,1.05514000218989E+018,Wed Oct 24 16:52:34 +0000 2018,1.05514000218989E+018,1.05514000218989E+018,"@ChamikaCME වෝල්පේපර් කැරියා 
ඩීවීඩී හුකන්නා 
වීසීඩී පොන්නයා 
ස්ටිකර් පකයා 
වයිෆයි හුකන්නා 
මොබයිල් ඩේටා කැරියා 
අගුන කොල හුත්ති 
ආශකී හුත්තී 
අල්ලපු ගෙදර හුත්තී 
ඉස්සරා ගෙදර බැල්ලී",False,"[12, 181]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ChamikaCME', 'name': 'Chamika😎🖤🇱🇰', 'id': 2904634371, 'id_str': '2904634371', 'indices': [0, 11]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.05513980630748E+018,1.05513980630748E+018,9.0663711583173E+017,9.0663711583173E+017,IamKalinga,9.0663711583173E+017,9.0663711583173E+017,,,,,False,0,1,1,0,1.0551340025022E+018,1.0551340025022E+018,False,False,si,,,,,,,,,,1,
70,7.51811994160816E+017,Sat Jul 09 16:15:22 +0000 2016,7.51811994160816E+017,7.51811994160816E+017,භාෂි පැරදුනා හුත්තෝ පැරදුනා 󾌴󾌴 ඉකේ හූ ගොන් පඩ හුත්ති 󾌴󾌴󾌴,False,"[0, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,3186309132,3186309132,,,,,False,0,0,0,0,7.51811994160816E+017,7.51811994160816E+017,False,False,si,,,,,,,,,,1,
71,1.05498378806387E+018,Wed Oct 24 06:31:50 +0000 2018,1.05498378806387E+018,1.05498378806387E+018,"115.

Background Music එක නම් පට්ට ඈ 😍❤️ හැබැයි මේ ගොන් හුත්ති කෑ ගහන විදිහ නම් අප්පිරියයි 😖😒 — watching Halloween (1978)",False,"[0, 121]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,3186309132,3186309132,,,,,False,0,0,0,0,1.05498378806387E+018,1.05498378806387E+018,False,False,si,,,,,,,,,,1,
73,1.35942585807152E+018,Wed Feb 10 08:55:56 +0000 2021,1.35942585807152E+018,1.35942585807152E+018,@nadashdha 13 වයසේ සිංහල පොඩි කෙල්ලන්ව හෝටල්වල විකුනනවා මේ හුත්තිට ඒවා පෙන්නේ නැහැ අනුන්ගේ අසූචි තමයි කන්න යන්නේ පර වෙසික හුත්ති,False,"[11, 128]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nadashdha', 'name': 'Dilhani Nadashdha Perera', 'id': 1202462827086262272, 'id_str': '1202462827086262272', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.35938547293437E+018,1.35938547293437E+018,1.20246282708626E+018,1.20246282708626E+018,nadashdha,1.13623517776656E+018,1.13623517776656E+018,,,,,False,0,0,0,0,1.35938546809839E+018,1.35938546809839E+018,False,False,si,,,,,,,,,,1,
75,1.36378428300593E+018,Mon Feb 22 09:34:45 +0000 2021,1.36378428300593E+018,1.36378428300593E+018,"එයාලට ඉන්නවා Angela hutti  අපිට ඉන්නවා හේමලතා හුත්ති.
😂💔🥴🙈 https://t.co/6LRHrjfulJ",False,"[0, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1363784280359403523, 'id_str': '1363784280359403523', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/Eu0ik80VgAM-QYu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eu0ik80VgAM-QYu.jpg', 'url': 'https://t.co/6LRHrjfulJ', 'display_url': 'pic.twitter.com/6LRHrjfulJ', 'expanded_url': 'https://twitter.com/YasiruRasanga_/status/1363784283005931521/photo/1', 'type': 'photo', 'original_info': {'width': 560, 'height': 960, 'focus_rects': [{'x': 0, 'y': 633, 'h': 314, 'w': 560}, {'x': 0, 'y': 400, 'h': 560, 'w': 560}, {'x': 0, 'y': 322, 'h': 638, 'w': 560}, {'x': 0, 'y': 0, 'h': 960, 'w': 480}, {'x': 0, 'y': 0, 'h': 960, 'w': 560}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 397, 'h': 680, 'resize': 'fit'}, 'large': {'w': 560, 'h': 960, 'resize': 'fit'}, 'medium': {'w': 560, 'h': 960, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 142, 'y': 618, 'h': 46, 'w': 46}]}, 'orig': {'faces': [{'x': 201, 'y': 873, 'h': 66, 'w': 66}]}, 'large': {'faces': [{'x': 201, 'y': 873, 'h': 66, 'w': 66}]}, 'medium': {'faces': [{'x': 201, 'y': 873, 'h': 66, 'w': 66}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.33342047753716E+018,1.33342047753716E+018,,,,,True,0,8,2,0,1.36378428300593E+018,1.36378428300593E+018,False,False,si,,"{'media': [{'id': 1363784280359403523, 'id_str': '1363784280359403523', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/Eu0ik80VgAM-QYu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eu0ik80VgAM-QYu.jpg', 'url': 'https://t.co/6LRHrjfulJ', 'display_url': 'pic.twitter.com/6LRHrjfulJ', 'expanded_url': 'https://twitter.com/YasiruRasanga_/status/1363784283005931521/photo/1', 'type': 'photo', 'original_info': {'width': 560, 'height': 960, 'focus_rects': [{'x': 0, 'y': 633, 'h': 314, 'w': 560}, {'x': 0, 'y': 400, 'h': 560, 'w': 560}, {'x': 0, 'y': 322, 'h': 638, 'w': 560}, {'x': 0, 'y': 0, 'h': 960, 'w': 480}, {'x': 0, 'y': 0, 'h': 960, 'w': 560}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 397, 'h': 680, 'resize': 'fit'}, 'large': {'w': 560, 'h': 960, 'resize': 'fit'}, 'medium': {'w': 560, 'h': 960, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 142, 'y': 618, 'h': 46, 'w': 46}]}, 'orig': {'faces': [{'x': 201, 'y': 873, 'h': 66, 'w': 66}]}, 'large': {'faces': [{'x': 201, 'y': 873, 'h': 66, 'w': 66}]}, 'medium': {'faces': [{'x': 201, 'y': 873, 'h': 66, 'w': 66}]}}, 'media_key': '3_1363784280359403523', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 73.41}, {'rgb': {'red': 129, 'green': 120, 'blue': 112}, 'percentage': 8.82}, {'rgb': {'red': 27, 'green': 30, 'blue': 23}, 'percentage': 5.76}, {'rgb': {'red': 23, 'green': 118, 'blue': 241}, 'percentage': 2.73}, {'rgb': {'red': 211, 'green': 65, 'blue': 86}, 'percentage': 1.89}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,1.36375015501545E+018,1.36375015501545E+018,"{'url': 'https://t.co/J1kstZzVLb', 'expanded': 'https://twitter.com/ashan_ramee/status/1363750155015450628', 'display': 'twitter.com/ashan_ramee/st…'}",,1,
76,1.21291353579092E+018,Fri Jan 03 01:48:16 +0000 2020,1.21291353579092E+018,1.21291353579092E+018,ආදරේ කරන ජෝඩුවක් මැද්දට ඇවිල්ලා ඒක කඩාකප්පල් කරන ගෑනු ලමයෙක්ට කියන්න හොද නමක් කියන්නකෝ???? 😒,False,"[0, 92]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7.07102986049348E+017,7.07102986049348E+017,,,,,False,1,70,20,1,1.21291353579092E+018,1.21291353579092E+018,False,False,si,,,,,,,,,,0,
77,8.50010019731055E+017,Thu Apr 06 15:39:15 +0000 2017,8.50010019731055E+017,8.50010019731055E+017,"රොශාන් හුත්‍ති කට ඇරියොත් අපේ එකෙක් අවුට් වෙනවා...වස්තියා 

#SLvBAN",False,"[0, 67]","{'hashtags': [{'text': 'SLvBAN', 'indices': [60, 67]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2423502013,2423502013,,,,,False,0,1,0,0,8.50010019731055E+017,8.50010019731055E+017,False,False,si,,,,,,,,,,1,
78,1.34105641320902E+018,Mon Dec 21 16:22:19 +0000 2020,1.34105641320902E+018,1.34105641320902E+018,@blackdrawft හරි හරි හුත්ති වයස මතක් කරපන් අන්තිමට ගහපු කාලෙ,False,"[13, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'blackdrawft', 'name': '𝕶𝖛⛧𝖗𝖋𝖔𝖗𝖙𝖍°', 'id': 721058516958519297, 'id_str': '721058516958519297', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.34105621572451E+018,1.34105621572451E+018,7.21058516958519E+017,7.21058516958519E+017,blackdrawft,3334390273,3334390273,,,,,False,0,0,1,0,1.34104644783211E+018,1.34104644783211E+018,False,False,si,,,,,,,,,,1,
79,1.36413118979201E+018,Tue Feb 23 08:33:14 +0000 2021,1.36413118979201E+018,1.36413118979201E+018,"@Shehela1 හුත්ති කියන්නෙ ඇයි එයාට 
🤔💔",False,"[10, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Shehela1', 'name': 'Shehela🥀', 'id': 1211323957669814273, 'id_str': '1211323957669814273', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.36412830890495E+018,1.36412830890495E+018,1.21132395766981E+018,1.21132395766981E+018,Shehela1,3797363534,3797363534,,,,,False,0,1,0,0,1.36412830890495E+018,1.36412830890495E+018,False,False,si,,,,,,,,,,0,
80,1.36412830890495E+018,Tue Feb 23 08:21:47 +0000 2021,1.36412830890495E+018,1.36412830890495E+018,දැන් හරිනේ 😂✋ https://t.co/33Iu3Sevwf,False,"[0, 13]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1364128295265075201, 'id_str': '1364128295265075201', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/media/Eu5bdQNVgAEdAKG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eu5bdQNVgAEdAKG.jpg', 'url': 'https://t.co/33Iu3Sevwf', 'display_url': 'pic.twitter.com/33Iu3Sevwf', 'expanded_url': 'https://twitter.com/Shehela1/status/1364128308904951809/photo/1', 'type': 'photo', 'original_info': {'width': 719, 'height': 972, 'focus_rects': [{'x': 0, 'y': 357, 'h': 403, 'w': 719}, {'x': 0, 'y': 199, 'h': 719, 'w': 719}, {'x': 0, 'y': 148, 'h': 820, 'w': 719}, {'x': 0, 'y': 0, 'h': 972, 'w': 486}, {'x': 0, 'y': 0, 'h': 972, 'w': 719}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 719, 'h': 972, 'resize': 'fit'}, 'medium': {'w': 719, 'h': 972, 'resize': 'fit'}, 'small': {'w': 503, 'h': 680, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 445, 'y': 344, 'h': 57, 'w': 57}, {'x': 492, 'y': 663, 'h': 64, 'w': 64}, {'x': 26, 'y': 388, 'h': 315, 'w': 315}]}, 'orig': {'faces': [{'x': 445, 'y': 344, 'h': 57, 'w': 57}, {'x': 492, 'y': 663, 'h': 64, 'w': 64}, {'x': 26, 'y': 388, 'h': 315, 'w': 315}]}, 'medium': {'faces': [{'x': 445, 'y': 344, 'h': 57, 'w': 57}, {'x': 492, 'y': 663, 'h': 64, 'w': 64}, {'x': 26, 'y': 388, 'h': 315, 'w': 315}]}, 'small': {'faces': [{'x': 311, 'y': 240, 'h': 39, 'w': 39}, {'x': 344, 'y': 463, 'h': 44, 'w': 44}, {'x': 18, 'y': 271, 'h': 220, 'w': 220}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.21132395766981E+018,1.21132395766981E+018,,,,,False,1,42,6,0,1.36412830890495E+018,1.36412830890495E+018,False,False,si,,"{'media': [{'id': 1364128295265075201, 'id_str': '1364128295265075201', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/media/Eu5bdQNVgAEdAKG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eu5bdQNVgAEdAKG.jpg', 'url': 'https://t.co/33Iu3Sevwf', 'display_url': 'pic.twitter.com/33Iu3Sevwf', 'expanded_url': 'https://twitter.com/Shehela1/status/1364128308904951809/photo/1', 'type': 'photo', 'original_info': {'width': 719, 'height': 972, 'focus_rects': [{'x': 0, 'y': 357, 'h': 403, 'w': 719}, {'x': 0, 'y': 199, 'h': 719, 'w': 719}, {'x': 0, 'y': 148, 'h': 820, 'w': 719}, {'x': 0, 'y': 0, 'h': 972, 'w': 486}, {'x': 0, 'y': 0, 'h': 972, 'w': 719}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 719, 'h': 972, 'resize': 'fit'}, 'medium': {'w': 719, 'h': 972, 'resize': 'fit'}, 'small': {'w': 503, 'h': 680, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 445, 'y': 344, 'h': 57, 'w': 57}, {'x': 492, 'y': 663, 'h': 64, 'w': 64}, {'x': 26, 'y': 388, 'h': 315, 'w': 315}]}, 'orig': {'faces': [{'x': 445, 'y': 344, 'h': 57, 'w': 57}, {'x': 492, 'y': 663, 'h': 64, 'w': 64}, {'x': 26, 'y': 388, 'h': 315, 'w': 315}]}, 'medium': {'faces': [{'x': 445, 'y': 344, 'h': 57, 'w': 57}, {'x': 492, 'y': 663, 'h': 64, 'w': 64}, {'x': 26, 'y': 388, 'h': 315, 'w': 315}]}, 'small': {'faces': [{'x': 311, 'y': 240, 'h': 39, 'w': 39}, {'x': 344, 'y': 463, 'h': 44, 'w': 44}, {'x': 18, 'y': 271, 'h': 220, 'w': 220}]}}, 'media_key': '3_1364128295265075201', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 142, 'green': 129, 'blue': 125}, 'percentage': 46.95}, {'rgb': {'red': 66, 'green': 47, 'blue': 38}, 'percentage': 28.45}, {'rgb': {'red': 94, 'green': 26, 'blue': 17}, 'percentage': 3.48}, {'rgb': {'red': 14, 'green': 14, 'blue': 50}, 'percentage': 2.84}, {'rgb': {'red': 147, 'green': 8, 'blue': 22}, 'percentage': 2.57}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,0,
81,1.15612890463101E+018,Tue Jul 30 09:06:25 +0000 2019,1.15612890463101E+018,1.15612890463101E+018,"අද පේජ් එකක තිබ්බ කමෙන්ට් එකක් තමා මේ. ඒ පේජ් එක කරන එකාට එරෙහිව දාලා තිබ්බේ.
තක්කාලි පකයා
ද්විලිංගික සමනල් පොන්නයා
ටකරන් පකයා
තනි ඇටෙ සමනලයා
පයි කොටා
බෝතල් පකයා
සන් කැකර් පොන්නයා
පොටෑටො කැකර් හුකන්නා
නිව්ඩෙල් පකයා
ඩුවල් කැරියා
ලුනුමිරිස් පකා
ලොන්ත පකයා
හෙඩ් ලයිට් පොන්නයා👇👇",False,"[0, 274]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,765716875,765716875,,,,,False,0,46,12,2,1.15612890463101E+018,1.15612890463101E+018,False,False,si,,,,,"{'id': 1156128904631005184, 'id_str': '1156128904631005184'}",,,,,1,
83,1.30981098973545E+018,Sat Sep 26 11:04:09 +0000 2020,1.30981098973545E+018,1.30981098973545E+018,@Ask_amdan උබ බබෙක්ද,False,"[11, 20]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Ask_amdan', 'name': 'ඇම්ඩන්.', 'id': 1194238790686130176, 'id_str': '1194238790686130176', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.30981087833893E+018,1.30981087833893E+018,1.19423879068613E+018,1.19423879068613E+018,Ask_amdan,1.11993264725223E+018,1.11993264725223E+018,,,,,False,0,1,1,0,1.30981019593401E+018,1.30981019593401E+018,False,False,si,,,,,,,,,,0,
85,1.32614710612653E+018,Tue Nov 10 12:58:03 +0000 2020,1.32614710612653E+018,1.32614710612653E+018,@da_sukiya පඩප්තර බැල්ලි,False,"[11, 24]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'da_sukiya', 'name': 'Sukiya 🇱🇰', 'id': 181142874, 'id_str': '181142874', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.32614706917052E+018,1.32614706917052E+018,246224922,246224922,rathgamaya,246224922,246224922,,,,,False,0,0,1,0,1.32611032094798E+018,1.32611032094798E+018,False,False,si,,,,,,,,,,1,
86,1.13042517190955E+018,Mon May 20 10:48:57 +0000 2019,1.13042517190955E+018,1.13042517190955E+018,@qShen19 අර හුත්ති එන්නේ නෑලු.උබවත් වරෙන් අනිවා හෙට ඈ 🤬,False,"[9, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.13042402438157E+018,1.13042402438157E+018,1.11702161061831E+018,1.11702161061831E+018,qAzithen,9.08292984554357E+017,9.08292984554357E+017,,,,,False,0,5,0,0,1.13042402438157E+018,1.13042402438157E+018,False,False,si,,,,,,,,,,1,
88,1.25798516140224E+018,Wed May 06 10:46:49 +0000 2020,1.25798516140224E+018,1.25798516140224E+018,"ස්ටෑන්ඩෙකේ සෙනග.බස් එකක් ආවා. ආපු ගමන් දඩස් ගාල සෙනග සුට්ටක් දාගෙන බස්සෙක හැරෙව්වා.
ටිකදුරක් ගිහින් ගෑනියෙක් බහින කොට ගේම . මනුස්සකම තියෙන්න ඕනි ඔහෙලට ඕනි සල්ලි විතරයි. කියල
ඩයිවර් තුමා.. පලයන් යන්න පට්ට හුත්ති තොපි වේලි වේලි ඉද්දි දාගෙන ආපු එකයි වරද.කියල උත්තර දුන්න",False,"[0, 267]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,150624162,150624162,,,,,False,0,37,2,0,1.25798516140224E+018,1.25798516140224E+018,False,False,si,,,,,,,,,,1,
89,1.32359749921541E+018,Tue Nov 03 12:06:49 +0000 2020,1.32359749921541E+018,1.32359749921541E+018,උඹලා මේ හුත්තේ ට්වීට් එක දැකලා අන්ෆලෝ කරලා ගියා කියලා මට නම් ලොවෙත් ගානක් නෑ.කොහොමත් ගොන් පකව් බ්ලොක් කරලා යන තරමටයි හොඳ. පොළොවේ පය ගහලා ජීවත් වෙන කොල්ලෙක්/කෙල්ලෙක් වියන් නිකන් ෆැන්ටසි ආතල් හුත්තවල් ට්‍රෙන්ඩ් කර කර මේකේ පුක දෙන්නේ නැතුව. උඹලා හැමෝම ඔලුව හෝදගනිල්ලා. එච්චරයි..!,False,"[0, 276]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.32359749725672E+018,1.32359749725672E+018,4867064842,4867064842,ExcuzeMiii,4867064842,4867064842,,,,,False,1,43,15,0,1.32359748832283E+018,1.32359748832283E+018,False,False,si,,,,,"{'id': 1323597488322830337, 'id_str': '1323597488322830337'}",,,,,1,
91,9.37322700241961E+017,Sun Dec 03 14:08:41 +0000 2017,9.37322700241961E+017,9.37322700241961E+017,@MadhuriBorse1 @Yashod_ @Sakun_SD පල හුත්ති යන්න,False,"[34, 48]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MadhuriBorse1', 'name': 'माधुरी बोरसे', 'id': 926745420801257472, 'id_str': '926745420801257472', 'indices': [0, 14]}, {'screen_name': 'Yashod_', 'name': 'Yassa', 'id': 1120684301195141121, 'id_str': '1120684301195141121', 'indices': [15, 23]}, {'screen_name': 'Sakun_SD', 'name': 'Sakun', 'id': 2884719553, 'id_str': '2884719553', 'indices': [24, 33]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.37321735916995E+017,9.37321735916995E+017,9.26745420801258E+017,9.26745420801258E+017,MadhuriBorse1,2891910440,2891910440,,,,,False,0,0,1,0,9.37248304038941E+017,9.37248304038941E+017,False,False,si,,,,,,,,,,1,
92,1.25700669719915E+018,Sun May 03 17:58:45 +0000 2020,1.25700669719915E+018,1.25700669719915E+018,ඔරිජිනල් රේඩියෝ ශෝ අහන්න ඕන තරම් චැනල් තියනවා නංගී. මේ ට්විටරේ අපි හැමෝම පවුලක් විදිහටයි හැසිරෙන්නේ සහ හැසිරෙන්න උත්සහ කරන්නේ. ඉතින් එකේ තවත් එක් කොටසක් විදිහටයි ඔය රේඩියෝ චැනල් එක පවත්වාගෙන ‍මේ ට්විටරේම කට්ටියට තැනක් දීලා ඒ මිනිස්සි ගැන ඒ මිනිස්සුන්ගේ හැකියා දක්ශතා දැන ගන්නේ.🙂,False,"[0, 278]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,4867064842,4867064842,,,,,True,14,57,5,0,1.25700669719915E+018,1.25700669719915E+018,False,False,si,,,,,,1.25700172147947E+018,1.25700172147947E+018,"{'url': 'https://t.co/UED50S7g0P', 'expanded': 'https://twitter.com/GowryF/status/1257001721479467010', 'display': 'twitter.com/GowryF/status/…'}",,0,
