,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,conversation_control,limited_actions,self_thread,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card,label,
196,1.09714686761853E+018,Sun Feb 17 14:52:51 +0000 2019,1.09714686761853E+018,1.09714686761853E+018,@Sriharshana @tharu__ ඒක හරි. ඕවා එලියට දාපු එකා තමයි රියල් කැරියා ඔතන.,False,"[22, 71]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sriharshana', 'name': 'Harshana Peiris', 'id': 147841545, 'id_str': '147841545', 'indices': [0, 12]}, {'screen_name': 'tharu__', 'name': 'STAR-LORD 🇱🇰🏳', 'id': 395035548, 'id_str': '395035548', 'indices': [13, 21]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.09710660463208E+018,1.09710660463208E+018,147841545,147841545,Sriharshana,166556379,166556379,,,,,False,0,2,1,0,1.09709895804688E+018,1.09709895804688E+018,False,False,si,,,,,,,,,,,,1,
197,1.2489961059642E+018,Sat Apr 11 15:27:31 +0000 2020,1.2489961059642E+018,1.2489961059642E+018,"@Anonymous__LK යකෝ මොලයක් නැත්ද කූබියෙකුට තරම්වත් 😂 මූන වහන් ඇවිල්ලා අපිට පොන්නයො කියන්න තොපි ඉස්කෝලෙකට ගියෙ නැද්ද වැස්සකටවත්. අනේ හුකාගනින් ගෝත කැරියා
😂😂😂😂",False,"[15, 156]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Anonymous__LK', 'name': 'ඇනෝනිමස් ආතල්', 'id': 1138064372670984193, 'id_str': '1138064372670984193', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.24899446679657E+018,1.24899446679657E+018,1.13806437267098E+018,1.13806437267098E+018,Anonymous__LK,1510693087,1510693087,,,,,False,0,0,1,0,1.24899072601847E+018,1.24899072601847E+018,False,False,si,,,,,,,,,,,,1,
198,1.12831482535915E+018,Tue May 14 15:03:12 +0000 2019,1.12831482535915E+018,1.12831482535915E+018,"@mara1985r සොරි.
මල්ලි කැරියා 🤣🤣🤣",False,"[11, 33]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mara1985r', 'name': 'David Woolf', 'id': 905408070012076032, 'id_str': '905408070012076032', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1283042950303E+018,1.1283042950303E+018,9.05408070012076E+017,9.05408070012076E+017,mara1985r,799677397,799677397,,,,,False,0,2,0,0,1.12828931211663E+018,1.12828931211663E+018,False,False,si,,,,,,,,,,,,1,
199,1.35361519544938E+018,Mon Jan 25 08:06:26 +0000 2021,1.35361519544938E+018,1.35361519544938E+018,පුකෙන් සිනා.. 🤣🤣,False,"[0, 16]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1854407280,1854407280,,,,,True,1,7,1,0,1.35361519544938E+018,1.35361519544938E+018,False,False,si,,,,,,,,1.35361233143186E+018,1.35361233143186E+018,"{'url': 'https://t.co/4oEkm8bGeM', 'expanded': 'https://twitter.com/lankacnews/status/1353612331431862272', 'display': 'twitter.com/lankacnews/sta…'}",,1,
200,1.07704145910942E+018,Mon Dec 24 03:21:08 +0000 2018,1.07704145910942E+018,1.07704145910942E+018,"Heard Carpool Karaoke as කාපට් කැරියා

Cc @KaluMallii @koshalkk @nHiRanZ @ItsPaull @Ayshmarq",False,"[0, 92]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KaluMallii', 'name': 'KALU ➐', 'id': 51712936, 'id_str': '51712936', 'indices': [42, 53]}, {'screen_name': 'koshalkk', 'name': 'Koshal KK', 'id': 139006004, 'id_str': '139006004', 'indices': [54, 63]}, {'screen_name': 'nHiRanZ', 'name': 'Nimila Hiranya', 'id': 227584299, 'id_str': '227584299', 'indices': [64, 72]}, {'screen_name': 'ItsPaull', 'name': 'Damien', 'id': 274522599, 'id_str': '274522599', 'indices': [73, 82]}, {'screen_name': 'Ayshmarq', 'name': 'Ayshmarq', 'id': 137965177, 'id_str': '137965177', 'indices': [83, 92]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,51682323,51682323,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,2,2,2,0,1.07704145910942E+018,1.07704145910942E+018,False,False,eu,,,,,,,,,,,,1,
201,8.51765515726934E+017,Tue Apr 11 11:54:58 +0000 2017,8.51765515726934E+017,8.51765515726934E+017,@sachindilshanfd වල් කැරියා,False,"[17, 27]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sachindilshanfd', 'name': 'Sachin Dilshan Fernando', 'id': 1111413684, 'id_str': '1111413684', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8.51700514542809E+017,8.51700514542809E+017,1111413684,1111413684,sachindilshanfd,364107042,364107042,,,,,False,0,1,0,0,8.51700514542809E+017,8.51700514542809E+017,False,False,si,,,,,,,,,,,,1,
203,1.21957176243161E+018,Tue Jan 21 10:45:41 +0000 2020,1.21957176243161E+018,1.21957176243161E+018,"මේ ගාල්ල අපේ හුත්තො අපි Richmond එකෙ

ගාල්ලෙ රගන්නෙ Richmond, Mahinda විතරයි 

කැරියා දැනගනින් එක 

කළු පාලම යට පොඩිවුන් වගයක් කියනවා අැහුනා

ගාල්ල එයාලගෙ අපිට ගාල්ලෙ යන්න බැ යාළුවෙ 😔",False,"[0, 183]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,7.50011074762551E+017,7.50011074762551E+017,,,,,False,0,25,3,1,1.21957176243161E+018,1.21957176243161E+018,False,False,si,,,,,,,,,,,,1,
204,1.21785966087678E+018,Thu Jan 16 17:22:24 +0000 2020,1.21785966087678E+018,1.21785966087678E+018,@amaanameer__ I miss that කැරියා,False,"[14, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'amaanameer__', 'name': 'DHARPOOS 🥀', 'id': 3248627264, 'id_str': '3248627264', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.21785439176988E+018,1.21785439176988E+018,3248627264,3248627264,amaanameer__,237102072,237102072,,,,,False,0,0,0,0,1.21785398658325E+018,1.21785398658325E+018,False,False,en,,,,,,,,,,,,1,
205,1.24027731174574E+018,Wed Mar 18 14:02:09 +0000 2020,1.24027731174574E+018,1.24027731174574E+018,@GameKaraya @irajonline නුවර ඇවිල්ලා තොගේ කටට දෙන්නේ කැරියා 🤣,False,"[24, 61]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GameKaraya', 'name': 'ගේම්කාරයා', 'id': 965282626306170880, 'id_str': '965282626306170880', 'indices': [0, 11]}, {'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [12, 23]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.24027672238727E+018,1.24027672238727E+018,9.65282626306171E+017,9.65282626306171E+017,GameKaraya,1.11845862707605E+018,1.11845862707605E+018,,,,,False,0,0,0,0,1.24027522007989E+018,1.24027522007989E+018,False,False,si,,,,,,,,,,,,1,
206,9.30257822637375E+017,Tue Nov 14 02:15:22 +0000 2017,9.30257822637375E+017,9.30257822637375E+017,@Anushka_W_ @RaoKiMastani අඩෝ කැරියා 😂😂,False,"[26, 39]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RaoKiMastani', 'name': 'බුබුළු', 'id': 1071200502971432960, 'id_str': '1071200502971432960', 'indices': [12, 25]}], 'urls': []}","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",9.3025752754729E+017,9.3025752754729E+017,4632654077,4632654077,maalupaan,158389439,158389439,,,,,False,0,0,1,0,9.3025752754729E+017,9.3025752754729E+017,False,False,si,,,,,,,,,,,,1,
207,1.09953646271693E+018,Sun Feb 24 05:08:15 +0000 2019,1.09953646271693E+018,1.09953646271693E+018,"ටයි කෝට් දාගෙන 
කුඩු බිස්නස් කරන්නේ කැරියා.

බලන් යද්දී ලංකාව තමයි පොට් එක.
හම්මේ වෙනස..

😏",False,"[0, 91]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2911831267,2911831267,,,,,False,1,28,1,0,1.09953646271693E+018,1.09953646271693E+018,False,False,si,,,,,,,,,,,,1,
208,1.30474018233638E+018,Sat Sep 12 11:14:35 +0000 2020,1.30474018233638E+018,1.30474018233638E+018,@0daq0KU7aOYX4ug උබනම් උබේ අම්ම්ට බල්ලො හුකල ජාතක වෙච්ච  එකෙක් වගෙ මට පේන්නේ. ගහගනින් ඔය ඉමොජි එක පුකේ!,False,"[17, 103]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.30473565645994E+018,1.30473565645994E+018,1.24239381624343E+018,1.24239381624343E+018,H_S_KandyHamu,57575904,57575904,,,,,False,0,0,1,0,1.30429409061639E+018,1.30429409061639E+018,False,False,si,,,,,,,,,,,,1,
209,1.33450364779579E+018,Thu Dec 03 14:23:58 +0000 2020,1.33450364779579E+018,1.33450364779579E+018,"@UPGammanpila උබේ කුහකම නිසා
ඡාතිවාදි පරයා
මදුමාදව දාලා මිනුවන්ගොඩ ගිනිතියපු කැරියා",False,"[14, 83]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'UPGammanpila', 'name': 'Udaya Gammanpila', 'id': 2547563576, 'id_str': '2547563576', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.33434630942837E+018,1.33434630942837E+018,2547563576,2547563576,UPGammanpila,1.05680728934297E+018,1.05680728934297E+018,,,,,False,0,0,0,0,1.33434630942837E+018,1.33434630942837E+018,False,False,si,,,,,,,,,,,,1,
210,1.28689945022123E+018,Sat Jul 25 05:41:53 +0000 2020,1.28689945022123E+018,1.28689945022123E+018,"@MadhushanHeath @SKathriarachc කී බෝඩ් කැරියා ආයෙත් වැඩියා වැඩියා හුත්තො ක්ක් නමස්තේ අදනම් හෙලකුරු gboard ඩිජි සේරම දාගෙන ආවෙ හුත්තො ක්ක් ක්ක් අව්ලක් නෑ දැන් කොහොමත්.
ඈ හුත්තො ගං කබර වහල්ලු ඉන්නකං උන්ට හොඳයි.. පුක දකින නායකත්වය 🙏",False,"[31, 229]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MadhushanHeath', 'name': 'HEATH LEDGER.', 'id': 856125788189478913, 'id_str': '856125788189478913', 'indices': [0, 15]}, {'screen_name': 'SKathriarachc', 'name': '💙\U0001f9daShani 🇱🇰 \U0001f9da💙', 'id': 4695571118, 'id_str': '4695571118', 'indices': [16, 30]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.28689356031955E+018,1.28689356031955E+018,8.56125788189479E+017,8.56125788189479E+017,MadhushanHeath,1.24239381624343E+018,1.24239381624343E+018,,,,,False,0,2,0,0,1.28685918571233E+018,1.28685918571233E+018,False,False,si,,,,,,,,,,,,1,
211,1.27394575671044E+018,Fri Jun 19 11:48:31 +0000 2020,1.27394575671044E+018,1.27394575671044E+018,Ben10 ගෙ කැමතිම සතා මොකාද?,False,"[0, 26]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,9.14051095558632E+017,9.14051095558632E+017,,,,,False,0,6,2,0,1.27394575671044E+018,1.27394575671044E+018,False,False,si,,,,,,,,,,,,0,
212,1.06880498387168E+018,Sat Dec 01 09:52:20 +0000 2018,1.06880498387168E+018,1.06880498387168E+018,බුකී වීර කැරියා බල්ලෙක් වගෙ අඩනවා හුත්තො ඉම්බොක්ස් 😹😹😹😹😂😂😂,False,"[0, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,8.91470428685848E+017,8.91470428685848E+017,,,,,False,0,0,0,0,1.06880498387168E+018,1.06880498387168E+018,False,False,si,,,,,,,,,,,,1,
213,1.22971752461638E+018,Tue Feb 18 10:41:19 +0000 2020,1.22971752461638E+018,1.22971752461638E+018,@INFORMERSKULL එකනේ බලන්න ඒ කාලේ බෝ පැල වගේ හිටපු ලමයි දැන් කුණුහරප කියනවා..කොචිචර නරකද..සිංහල කුණුහරප කියන්න එපා අප්පා එක කැතයි..ඉංග්‍රිස් ඒවා කියමු එතකොට ලස්සනයි 😂🤣,False,"[15, 166]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'INFORMERSKULL', 'name': 'Mr. !nf0rm3r 🇱🇰', 'id': 1243879811631558657, 'id_str': '1243879811631558657', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.22970165299273E+018,1.22970165299273E+018,563527911,563527911,Us3rchang3d,4695571118,4695571118,,,,,False,0,9,2,0,1.22970165299273E+018,1.22970165299273E+018,False,False,si,,,,,,,,,,,,0,
215,1.35286367429841E+018,Sat Jan 23 06:20:09 +0000 2021,1.35286367429841E+018,1.35286367429841E+018,@ChalakaJagath @Pushpe_ @Its_Me_S_Soori @gim_Rathnayaka_ @WaruAnu උඹේ අප්පා.,False,"[66, 76]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ChalakaJagath', 'name': 'අතිගරු ශ්\u200dරීමත් මම මචං 🇱🇰 ☸️🌞🌞🌞🌞🌞', 'id': 1269561318547300352, 'id_str': '1269561318547300352', 'indices': [0, 14]}, {'screen_name': 'Pushpe_', 'name': 'Pushpe', 'id': 1334831674933137411, 'id_str': '1334831674933137411', 'indices': [15, 23]}, {'screen_name': 'Its_Me_S_Soori', 'name': 'ֆɦǟռ....✍️(..Hҽʅʅσ Pҽҽρʂ..🙋) 🇱🇰', 'id': 1196374198408450048, 'id_str': '1196374198408450048', 'indices': [24, 39]}, {'screen_name': 'gim_Rathnayaka_', 'name': '✨_ගිම්සි_Гим _✍🏻_\U0001f90e\U0001f90d_✨', 'id': 1256116522415796224, 'id_str': '1256116522415796224', 'indices': [40, 56]}, {'screen_name': 'WaruAnu', 'name': '𝕎𝕒𝕣𝕦🦁 𝕒𝕟❤', 'id': 1269164273013608450, 'id_str': '1269164273013608450', 'indices': [57, 65]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.35286354150261E+018,1.35286354150261E+018,1.2695613185473E+018,1.2695613185473E+018,ChalakaJagath,1.30949706265686E+018,1.30949706265686E+018,,,,,False,0,0,2,0,1.35282937148924E+018,1.35282937148924E+018,False,False,si,,,,,,,,,,,,0,
217,1.29897814924644E+018,Thu Aug 27 13:38:19 +0000 2020,1.29897814924644E+018,1.29897814924644E+018,"කෙල්ලෙක්ට ""පොන්නයා"" ""කැරියා"" කියලා බනින එක අනුමත කරනවද?? 

#comment",False,"[0, 67]","{'hashtags': [{'text': 'comment', 'indices': [59, 67]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.26891965654023E+018,1.26891965654023E+018,,,,,False,0,0,0,0,1.29897814924644E+018,1.29897814924644E+018,False,False,si,,,,,,,,,,,,0,
219,1.19416198368938E+018,Tue Nov 12 07:56:18 +0000 2019,1.19416198368938E+018,1.19416198368938E+018,"අර අනුශ්ක කියන පොන්නයාව ෆෝම් කරපු උන් කවුද? 
කියන දෙයක් තේරෙන්නෙ නැති, තේරුම්ගන්න උවමනාවක් නැති, වැරද්දක් කරාම පිළිගන්න කොන්ද පන නැති ගොං පයියෙක් එනවා මට උගන්නන්න.",False,"[0, 163]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,9.80446497685852E+017,9.80446497685852E+017,,,,,False,0,21,2,0,1.19416198368938E+018,1.19416198368938E+018,False,False,si,,,,,,,,,,,,1,
220,7.14101247507214E+017,Sun Mar 27 14:46:19 +0000 2016,7.14101247507214E+017,7.14101247507214E+017,දෝනි හොර කැරියා 😈😈😈😈,False,"[0, 20]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2226012876,2226012876,,,,,False,0,0,0,0,7.14101247507214E+017,7.14101247507214E+017,False,False,si,,,,,,,,,,,,1,
221,1.1967561216646E+018,Tue Nov 19 11:44:28 +0000 2019,1.1967561216646E+018,1.1967561216646E+018,@itzJambole කැරියා 😂😘😘 තෑන්ක් යූ ජම්බෝ 😘,False,"[12, 40]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'itzJambole', 'name': 'тнαяιη∂υ ツ 🍥', 'id': 2483063340, 'id_str': '2483063340', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.19665759973254E+018,1.19665759973254E+018,2483063340,2483063340,itzJambole,7.07102986049348E+017,7.07102986049348E+017,,,,,False,0,0,0,0,1.19665759973254E+018,1.19665759973254E+018,False,False,si,,,,,,,,,,,,1,
222,1.29794012020563E+018,Mon Aug 24 16:53:33 +0000 2020,1.29794012020563E+018,1.29794012020563E+018,@imbebaa Shan කැරියා කැරි වැඩක් කරලා තියෙන්නේ දැන් mute කරගෙන ඉන්නේ,False,"[9, 67]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.29793588842964E+018,1.29793588842964E+018,1.04969233122436E+018,1.04969233122436E+018,bebaalka,1.28249819222821E+018,1.28249819222821E+018,,,,,False,0,0,2,0,1.29793537117552E+018,1.29793537117552E+018,False,False,si,,,,,,,,,,,,1,
223,1.13919319589027E+018,Thu Jun 13 15:29:57 +0000 2019,1.13919319589027E+018,1.13919319589027E+018,@ndilruksha කැරියා !,False,"[12, 20]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ndilruksha', 'name': 'Naleen Dilruksha', 'id': 765716875, 'id_str': '765716875', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1391923601668E+018,1.1391923601668E+018,765716875,765716875,ndilruksha,799677397,799677397,,,,,False,0,4,1,0,1.13918619858754E+018,1.13918619858754E+018,False,False,si,,,,,,,,,,,,1,
224,1.2572125690575E+018,Mon May 04 07:36:49 +0000 2020,1.2572125690575E+018,1.2572125690575E+018,@MangalaLK පල හුත්තිගේ පුතා..උඹේ අම්මට හුකාපං වලං කැරියා,False,"[11, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.25693821797628E+018,1.25693821797628E+018,3032260688,3032260688,MangalaLK,200401964,200401964,,,,,False,0,0,0,0,1.25693821797628E+018,1.25693821797628E+018,False,False,si,,,,,,,,,,,,1,
225,1.31045971764324E+018,Mon Sep 28 06:01:58 +0000 2020,1.31045971764324E+018,1.31045971764324E+018,@OvinKaushalya96 @SamadhiDilruks2 මං ගියෙ! 😂,False,"[34, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OvinKaushalya96', 'name': 'රෝමියෝ ✨', 'id': 1295257182850527232, 'id_str': '1295257182850527232', 'indices': [0, 16]}, {'screen_name': 'SamadhiDilruks2', 'name': 'නර්ස් නෝනා💉', 'id': 1295998676238647296, 'id_str': '1295998676238647296', 'indices': [17, 33]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.31045207096151E+018,1.31045207096151E+018,1.29525718285053E+018,1.29525718285053E+018,OvinKaushalya96,9.53461778834444E+017,9.53461778834444E+017,,,,,False,0,2,1,0,1.31021679568975E+018,1.31021679568975E+018,False,False,si,,,,,,,,,,,,0,
226,1.20794555725326E+018,Fri Dec 20 08:47:18 +0000 2019,1.20794555725326E+018,1.20794555725326E+018,@RShashiya පකින් පම්කින් කැරියා😎,False,"[11, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RShashiya', 'name': 'Mr Oneනිල 🤺', 'id': 2425930645, 'id_str': '2425930645', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.20785694117674E+018,1.20785694117674E+018,2425930645,2425930645,RShashiya,1.02633895124457E+018,1.02633895124457E+018,,,,,False,0,0,0,0,1.20785694117674E+018,1.20785694117674E+018,False,False,si,,,,,,,,,,,,1,
227,1.17070810647029E+018,Sun Sep 08 14:38:57 +0000 2019,1.17070810647029E+018,1.17070810647029E+018,@anuwa01 කැරියා 😂🔫,False,"[9, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anuwa01', 'name': 'P U S P E', 'id': 707102986049347584, 'id_str': '707102986049347584', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.17070588625738E+018,1.17070588625738E+018,7.07102986049348E+017,7.07102986049348E+017,anuwa01,135779262,135779262,,,,,False,0,3,1,0,1.17070588625738E+018,1.17070588625738E+018,False,False,si,,,,,,,,,,,,1,
228,1.23194608814126E+018,Mon Feb 24 14:16:50 +0000 2020,1.23194608814126E+018,1.23194608814126E+018,"මුහුදු හුකන්නා
වැහි පොන්නයා
ගස් කැරියා

(8)මූලික කුනුහරප ""ට""යන්න හා එක්වී මෙලෝ තේරුමක් නැති කුනුහරප හටගනී...

ටහුකන්ඩ
ටහුත්ත

(9)බුකියේ කෙල්ලන්ට පැණි හැලීම හේතුවෙන් හටගත් නවකුනුහරප (සයිබර් කුනුහරප )

කිබිසිඹා
කිඹිසිබින්නා
කිඹිසිපා
හුතු ෆෝම් කරන්නා",False,"[0, 247]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.23194608619512E+018,1.23194608619512E+018,717881136,717881136,sandunendika,717881136,717881136,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,5,1,0,1.23194607836004E+018,1.23194607836004E+018,False,False,si,,,,,,,"{'id': 1231946078360043520, 'id_str': '1231946078360043520'}",,,,,1,
229,1.18256360015979E+018,Fri Oct 11 07:48:27 +0000 2019,1.18256360015979E+018,1.18256360015979E+018,@raviyasas @tillzzy_ 😅ගොන් කැරියා .. මරු වචන බං,False,"[21, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'raviyasas', 'name': 'Ravi Yasas 🇱🇰', 'id': 992835230, 'id_str': '992835230', 'indices': [0, 10]}, {'screen_name': 'tillzzy_', 'name': 'ටිලන්™️🇱🇰', 'id': 865247798559690752, 'id_str': '865247798559690752', 'indices': [11, 20]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.18255334243151E+018,1.18255334243151E+018,992835230,992835230,raviyasas,286119376,286119376,,,,,False,0,2,1,0,1.18254752086759E+018,1.18254752086759E+018,False,False,si,,,,,,,,,,,,1,
230,7.05335379256336E+017,Thu Mar 03 10:13:53 +0000 2016,7.05335379256336E+017,7.05335379256336E+017,ඉන්දියාවේ දෝනි කියන කැරියා 󾌽󾌽󾌽󾌽 https://t.co/dgu6KCwV0C,False,"[0, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dgu6KCwV0C', 'expanded_url': 'http://fb.me/URGNMJNt', 'display_url': 'fb.me/URGNMJNt', 'indices': [32, 55]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,373898917,373898917,,,,,False,0,0,0,0,7.05335379256336E+017,7.05335379256336E+017,False,False,si,,,False,True,,,,,,,,1,
231,1.36353783173019E+018,Sun Feb 21 17:15:27 +0000 2021,1.36353783173019E+018,1.36353783173019E+018,@jurongbird @Geeth__R මූ කැරියා හොදේ j,False,"[22, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jurongbird', 'name': 'Jurong Bird', 'id': 922888777378549760, 'id_str': '922888777378549760', 'indices': [0, 11]}, {'screen_name': 'Geeth__R', 'name': 'Wa Zi 😌☁️🇱🇰', 'id': 949549091905826816, 'id_str': '949549091905826816', 'indices': [12, 21]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.36353760303995E+018,1.36353760303995E+018,9.2288877737855E+017,9.2288877737855E+017,jurongbird,1.33163244566646E+018,1.33163244566646E+018,,,,,False,0,2,1,0,1.36353760303995E+018,1.36353760303995E+018,False,False,si,,,,,,,,,,,,1,
232,1.30731951302986E+018,Sat Sep 19 14:03:55 +0000 2020,1.30731951302986E+018,1.30731951302986E+018,@ssudaraka අනේ පලයන් යන්න බයිලා නොකියා කොට කැරියා!,False,"[11, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ssudaraka', 'name': 'Sudaraka Kalidasa', 'id': 14190006, 'id_str': '14190006', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.30731930089879E+018,1.30731930089879E+018,14190006,14190006,ssudaraka,531422016,531422016,,,,,False,0,6,2,1,1.30731930089879E+018,1.30731930089879E+018,False,False,si,,,,,,,,,,,,1,
