,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,extended_entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,possibly_sensitive,possibly_sensitive_editable,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card,label
15,1.39103459558432E+018,Sat May 08 14:17:46 +0000 2021,1.39103459558432E+018,1.39103459558432E+018,උදේ පාන්දර අම්මා පොල්කටු පුච්චනවා..😌💙 හරි සුන්දරයි ඒ කාලේ..☹️ ආයේ ඒ කාලෙට යන්න තිබ්බනම් https://t.co/twWFKvuPa1,False,"[0, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1391034593164201988, 'id_str': '1391034593164201988', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/E03yl6vVEAQp12a.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E03yl6vVEAQp12a.jpg', 'url': 'https://t.co/twWFKvuPa1', 'display_url': 'pic.twitter.com/twWFKvuPa1', 'expanded_url': 'https://twitter.com/suhani_arunika/status/1391034595584319490/photo/1', 'type': 'photo', 'original_info': {'width': 658, 'height': 960, 'focus_rects': [{'x': 0, 'y': 0, 'h': 368, 'w': 658}, {'x': 0, 'y': 0, 'h': 658, 'w': 658}, {'x': 0, 'y': 0, 'h': 750, 'w': 658}, {'x': 0, 'y': 0, 'h': 960, 'w': 480}, {'x': 0, 'y': 0, 'h': 960, 'w': 658}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 658, 'h': 960, 'resize': 'fit'}, 'small': {'w': 466, 'h': 680, 'resize': 'fit'}, 'large': {'w': 658, 'h': 960, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 105, 'y': 654, 'h': 35, 'w': 35}]}, 'orig': {'faces': [{'x': 105, 'y': 654, 'h': 35, 'w': 35}]}, 'small': {'faces': [{'x': 74, 'y': 463, 'h': 24, 'w': 24}]}, 'large': {'faces': [{'x': 105, 'y': 654, 'h': 35, 'w': 35}]}}}]}","{'media': [{'id': 1391034593164201988, 'id_str': '1391034593164201988', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/E03yl6vVEAQp12a.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E03yl6vVEAQp12a.jpg', 'url': 'https://t.co/twWFKvuPa1', 'display_url': 'pic.twitter.com/twWFKvuPa1', 'expanded_url': 'https://twitter.com/suhani_arunika/status/1391034595584319490/photo/1', 'type': 'photo', 'original_info': {'width': 658, 'height': 960, 'focus_rects': [{'x': 0, 'y': 0, 'h': 368, 'w': 658}, {'x': 0, 'y': 0, 'h': 658, 'w': 658}, {'x': 0, 'y': 0, 'h': 750, 'w': 658}, {'x': 0, 'y': 0, 'h': 960, 'w': 480}, {'x': 0, 'y': 0, 'h': 960, 'w': 658}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 658, 'h': 960, 'resize': 'fit'}, 'small': {'w': 466, 'h': 680, 'resize': 'fit'}, 'large': {'w': 658, 'h': 960, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 105, 'y': 654, 'h': 35, 'w': 35}]}, 'orig': {'faces': [{'x': 105, 'y': 654, 'h': 35, 'w': 35}]}, 'small': {'faces': [{'x': 74, 'y': 463, 'h': 24, 'w': 24}]}, 'large': {'faces': [{'x': 105, 'y': 654, 'h': 35, 'w': 35}]}}, 'media_key': '3_1391034593164201988', 'ext_media_color': {'palette': [{'rgb': {'red': 197, 'green': 192, 'blue': 193}, 'percentage': 47.6}, {'rgb': {'red': 120, 'green': 114, 'blue': 121}, 'percentage': 40.23}, {'rgb': {'red': 48, 'green': 46, 'blue': 54}, 'percentage': 5.69}, {'rgb': {'red': 174, 'green': 132, 'blue': 115}, 'percentage': 3.94}, {'rgb': {'red': 178, 'green': 246, 'blue': 250}, 'percentage': 1.09}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3244913082,3244913082,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,2,87,10,2,1.39103459558432E+018,1.39103459558432E+018,False,False,False,True,si,,,,,,,0
16,1.39434987003139E+018,Mon May 17 17:51:29 +0000 2021,1.39434987003139E+018,1.39434987003139E+018,@praveenabeysin2 අහල බලපන්කො 🌝,False,"[17, 30]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'praveenabeysin2', 'name': '프라윈 バンダラ ( Praveen abeysinghe ) 🇱🇰', 'id': 3049508994, 'id_str': '3049508994', 'indices': [0, 16]}], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.39434955978294E+018,1.39434955978294E+018,3049508994,3049508994,praveenabeysin2,1.19197822986476E+018,1.19197822986476E+018,,,,,False,0,1,1,0,1.39434801520525E+018,1.39434801520525E+018,False,False,,,si,,,,,,,0
17,1.39559011056597E+018,Fri May 21 03:59:45 +0000 2021,1.39559011056597E+018,1.39559011056597E+018,අම්මා කියනවා උඹට මේ වගේ ගෑනියෙක්ලු හොයලා දෙන්නෙ.. ඇයි අම්මේ ඔයා ඕම..🥴🥴🥴🥴 https://t.co/W8lyri1EAP,False,"[0, 72]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1395590102202548226, 'id_str': '1395590102202548226', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/E14hzcXVgAI-HkB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E14hzcXVgAI-HkB.jpg', 'url': 'https://t.co/W8lyri1EAP', 'display_url': 'pic.twitter.com/W8lyri1EAP', 'expanded_url': 'https://twitter.com/SHAN__88/status/1395590110565965831/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 1600, 'focus_rects': [{'x': 0, 'y': 319, 'h': 403, 'w': 720}, {'x': 0, 'y': 160, 'h': 720, 'w': 720}, {'x': 0, 'y': 110, 'h': 821, 'w': 720}, {'x': 0, 'y': 0, 'h': 1440, 'w': 720}, {'x': 0, 'y': 0, 'h': 1600, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 306, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 540, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1600, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 254, 'y': 368, 'h': 173, 'w': 173}]}, 'small': {'faces': [{'x': 107, 'y': 156, 'h': 73, 'w': 73}]}, 'medium': {'faces': [{'x': 190, 'y': 276, 'h': 129, 'w': 129}]}, 'large': {'faces': [{'x': 254, 'y': 368, 'h': 173, 'w': 173}]}}}]}","{'media': [{'id': 1395590102202548226, 'id_str': '1395590102202548226', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/E14hzcXVgAI-HkB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E14hzcXVgAI-HkB.jpg', 'url': 'https://t.co/W8lyri1EAP', 'display_url': 'pic.twitter.com/W8lyri1EAP', 'expanded_url': 'https://twitter.com/SHAN__88/status/1395590110565965831/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 1600, 'focus_rects': [{'x': 0, 'y': 319, 'h': 403, 'w': 720}, {'x': 0, 'y': 160, 'h': 720, 'w': 720}, {'x': 0, 'y': 110, 'h': 821, 'w': 720}, {'x': 0, 'y': 0, 'h': 1440, 'w': 720}, {'x': 0, 'y': 0, 'h': 1600, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 306, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 540, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1600, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 254, 'y': 368, 'h': 173, 'w': 173}]}, 'small': {'faces': [{'x': 107, 'y': 156, 'h': 73, 'w': 73}]}, 'medium': {'faces': [{'x': 190, 'y': 276, 'h': 129, 'w': 129}]}, 'large': {'faces': [{'x': 254, 'y': 368, 'h': 173, 'w': 173}]}}, 'media_key': '3_1395590102202548226', 'ext_media_color': {'palette': [{'rgb': {'red': 0, 'green': 0, 'blue': 0}, 'percentage': 34.7}, {'rgb': {'red': 173, 'green': 175, 'blue': 187}, 'percentage': 26.98}, {'rgb': {'red': 21, 'green': 44, 'blue': 134}, 'percentage': 17.58}, {'rgb': {'red': 195, 'green': 149, 'blue': 125}, 'percentage': 7.21}, {'rgb': {'red': 89, 'green': 110, 'blue': 223}, 'percentage': 2.63}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.14694920782522E+018,1.14694920782522E+018,,,,,False,0,22,7,0,1.39559011056597E+018,1.39559011056597E+018,False,False,False,True,si,,,,,,,0
18,1.39162750001116E+018,Mon May 10 05:33:45 +0000 2021,1.39162750001116E+018,1.39162750001116E+018,"අපෙ ගෙදර එක කාලෙ අපි 4 දෙනෙක් එක ගෙදර.. වෙලාවකට පොඩි යුද්ධයක් වගෙ සද්දෙ.
ඒත් අම්මා බැන්න මිස ගැහුවෙ නෑ.
මේ ලගදිත් තාත්ත ඕක මතක් කරල ""මහ මනුස්සයා තොපි 4ක් හැදුව එක පාරක් ගැහුවෙ නෑ. ඒත් උඹල මේ එකා දෙන්නා හදන්න යන්නෙත් ගහල."" කියලා
 අපෙ අයියලට බැන්නා.",False,"[0, 247]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,19,1,0,1.39162750001116E+018,1.39162750001116E+018,False,False,,,si,,,,,,,0
19,1.39569516768057E+018,Fri May 21 10:57:13 +0000 2021,1.39569516768057E+018,1.39569516768057E+018,@Laksh_268 @DpHarischandra ඒ වගේ නෙහ් 😂😂,False,"[27, 40]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Laksh_268', 'name': '☸️ වෙසක් දන්සල ☸️', 'id': 3194015071, 'id_str': '3194015071', 'indices': [0, 10]}, {'screen_name': 'DpHarischandra', 'name': 'Mr. හරිස්®™ 🇱🇰 ☸️⚓📸💻', 'id': 3269683976, 'id_str': '3269683976', 'indices': [11, 26]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39569504532025E+018,1.39569504532025E+018,3194015071,3194015071,Laksh_268,1.38889373783356E+018,1.38889373783356E+018,,,,,False,0,2,1,0,1.39564247583486E+018,1.39564247583486E+018,False,False,,,si,,,,,,,0
20,1.39464636616129E+018,Tue May 18 13:29:39 +0000 2021,1.39464636616129E+018,1.39464636616129E+018,@MiyuruhansiS කරිය හොදත් නෑද..,False,"[14, 30]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MiyuruhansiS', 'name': 'μරු\U0001f9a2', 'id': 1240990340317949952, 'id_str': '1240990340317949952', 'indices': [0, 13]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39464601335735E+018,1.39464601335735E+018,1.24099034031795E+018,1.24099034031795E+018,MiyuruhansiS,3269683976,3269683976,,,,,False,0,0,1,0,1.39464349684633E+018,1.39464349684633E+018,False,False,,,si,,,,,,,0
21,1.39454242349001E+018,Tue May 18 06:36:37 +0000 2021,1.39454242349001E+018,1.39454242349001E+018,ත්‍රස්තවාදීන් නිසා තවමත් හූල්ලන අම්මලා වගේම අන්තවාදීන් නිසාත් තවමත් හූල්ලන අම්මලා ඉන්නවා. මැයි 18 විජයග්‍රහණය සමරන ඒ අම්මට දුකට හීල්ලෙනවා වගේම ආඩම්බරයක් දැනෙනවා දරුවා රට වෙනුවෙන් දිවිදුන් නිසා. ඒත් අප්‍රේල් 21 වෙනිදා පරාජය සමරන අම්මා හූල්ලන්නේ නොලැබුන සාදාරණය වෙනුවෙන් හෙන ඉල්ලලා. https://t.co/TdIcWu7eke,False,"[0, 280]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1394542416678383621, 'id_str': '1394542416678383621', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/E1po8HpUcAUg9jK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1po8HpUcAUg9jK.jpg', 'url': 'https://t.co/TdIcWu7eke', 'display_url': 'pic.twitter.com/TdIcWu7eke', 'expanded_url': 'https://twitter.com/Its_Me_S_Soori/status/1394542423490011142/photo/1', 'type': 'photo', 'original_info': {'width': 769, 'height': 495, 'focus_rects': [{'x': 0, 'y': 0, 'h': 431, 'w': 769}, {'x': 274, 'y': 0, 'h': 495, 'w': 495}, {'x': 335, 'y': 0, 'h': 495, 'w': 434}, {'x': 471, 'y': 0, 'h': 495, 'w': 248}, {'x': 0, 'y': 0, 'h': 495, 'w': 769}]}, 'sizes': {'small': {'w': 680, 'h': 438, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 769, 'h': 495, 'resize': 'fit'}, 'large': {'w': 769, 'h': 495, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}}, {'id': 1394542421111762947, 'id_str': '1394542421111762947', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/E1po8YKUcAMDx-N.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1po8YKUcAMDx-N.jpg', 'url': 'https://t.co/TdIcWu7eke', 'display_url': 'pic.twitter.com/TdIcWu7eke', 'expanded_url': 'https://twitter.com/Its_Me_S_Soori/status/1394542423490011142/photo/1', 'type': 'photo', 'original_info': {'width': 500, 'height': 280, 'focus_rects': [{'x': 0, 'y': 0, 'h': 280, 'w': 500}, {'x': 0, 'y': 0, 'h': 280, 'w': 280}, {'x': 0, 'y': 0, 'h': 280, 'w': 246}, {'x': 17, 'y': 0, 'h': 280, 'w': 140}, {'x': 0, 'y': 0, 'h': 280, 'w': 500}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 500, 'h': 280, 'resize': 'fit'}, 'medium': {'w': 500, 'h': 280, 'resize': 'fit'}, 'small': {'w': 500, 'h': 280, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 291, 'y': 145, 'h': 39, 'w': 39}]}, 'medium': {'faces': [{'x': 291, 'y': 145, 'h': 39, 'w': 39}]}, 'small': {'faces': [{'x': 291, 'y': 145, 'h': 39, 'w': 39}]}, 'orig': {'faces': [{'x': 291, 'y': 145, 'h': 39, 'w': 39}]}}}]}","{'media': [{'id': 1394542416678383621, 'id_str': '1394542416678383621', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/E1po8HpUcAUg9jK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1po8HpUcAUg9jK.jpg', 'url': 'https://t.co/TdIcWu7eke', 'display_url': 'pic.twitter.com/TdIcWu7eke', 'expanded_url': 'https://twitter.com/Its_Me_S_Soori/status/1394542423490011142/photo/1', 'type': 'photo', 'original_info': {'width': 769, 'height': 495, 'focus_rects': [{'x': 0, 'y': 0, 'h': 431, 'w': 769}, {'x': 274, 'y': 0, 'h': 495, 'w': 495}, {'x': 335, 'y': 0, 'h': 495, 'w': 434}, {'x': 471, 'y': 0, 'h': 495, 'w': 248}, {'x': 0, 'y': 0, 'h': 495, 'w': 769}]}, 'sizes': {'small': {'w': 680, 'h': 438, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 769, 'h': 495, 'resize': 'fit'}, 'large': {'w': 769, 'h': 495, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1394542416678383621', 'ext_media_color': {'palette': [{'rgb': {'red': 172, 'green': 175, 'blue': 174}, 'percentage': 34.19}, {'rgb': {'red': 52, 'green': 48, 'blue': 41}, 'percentage': 27.62}, {'rgb': {'red': 111, 'green': 61, 'blue': 43}, 'percentage': 9.25}, {'rgb': {'red': 204, 'green': 133, 'blue': 108}, 'percentage': 6.58}, {'rgb': {'red': 191, 'green': 177, 'blue': 152}, 'percentage': 5.82}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1394542421111762947, 'id_str': '1394542421111762947', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/E1po8YKUcAMDx-N.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1po8YKUcAMDx-N.jpg', 'url': 'https://t.co/TdIcWu7eke', 'display_url': 'pic.twitter.com/TdIcWu7eke', 'expanded_url': 'https://twitter.com/Its_Me_S_Soori/status/1394542423490011142/photo/1', 'type': 'photo', 'original_info': {'width': 500, 'height': 280, 'focus_rects': [{'x': 0, 'y': 0, 'h': 280, 'w': 500}, {'x': 0, 'y': 0, 'h': 280, 'w': 280}, {'x': 0, 'y': 0, 'h': 280, 'w': 246}, {'x': 17, 'y': 0, 'h': 280, 'w': 140}, {'x': 0, 'y': 0, 'h': 280, 'w': 500}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 500, 'h': 280, 'resize': 'fit'}, 'medium': {'w': 500, 'h': 280, 'resize': 'fit'}, 'small': {'w': 500, 'h': 280, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 291, 'y': 145, 'h': 39, 'w': 39}]}, 'medium': {'faces': [{'x': 291, 'y': 145, 'h': 39, 'w': 39}]}, 'small': {'faces': [{'x': 291, 'y': 145, 'h': 39, 'w': 39}]}, 'orig': {'faces': [{'x': 291, 'y': 145, 'h': 39, 'w': 39}]}}, 'media_key': '3_1394542421111762947', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 204, 'green': 193, 'blue': 185}, 'percentage': 38.77}, {'rgb': {'red': 202, 'green': 149, 'blue': 110}, 'percentage': 16.99}, {'rgb': {'red': 42, 'green': 38, 'blue': 39}, 'percentage': 12.41}, {'rgb': {'red': 142, 'green': 169, 'blue': 99}, 'percentage': 4.9}, {'rgb': {'red': 126, 'green': 74, 'blue': 43}, 'percentage': 3.09}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.19637419840845E+018,1.19637419840845E+018,,,,,False,7,56,0,0,1.39454242349001E+018,1.39454242349001E+018,False,False,False,True,si,,,,,,,0
22,1.39436450928476E+018,Mon May 17 18:49:39 +0000 2021,1.39436450928476E+018,1.39436450928476E+018,"එදා මන් යාලුවත් එක්ක Audition එකට ගියේ එයාගේ තනියට.එත් නොහිතපු විදිහට එයාලා මාව තෝරා ගත්තා.මන් මුලින්ම Company එකට ගියේ බයෙන් බයෙන් වගේ.

මන් ආස උනේ Rap කරන්න එත් එයාලා කිවුවා මගේ කටහඩ එක්ක Vocalist කෙනෙක් වෙන්න කියලා. පුංචි ගමක  ගොවියෙක් වෙන්න හිටිය මම ලගදීම Idol කෙනෙක් වෙනවා...",False,"[0, 280]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.39436449973019E+018,1.39436449973019E+018,1.31002279556103E+018,1.31002279556103E+018,KimHeaWool,1.31002279556103E+018,1.31002279556103E+018,,,,,False,1,16,1,0,1.39436449224754E+018,1.39436449224754E+018,False,False,,,si,,,,,"{'id': 1394364492247539716, 'id_str': '1394364492247539716'}",,0
23,1.39495186326759E+018,Wed May 19 09:43:35 +0000 2021,1.39495186326759E+018,1.39495186326759E+018,30k. 2017 පළවෙනි ඉන්ටර්න්ශිප් එකට මාස තුනටම ඔය ගාන හබුනේ අන්තිම මාසෙ. අම්මට තාත්තට නංගිට මල්ලිට ඇදුන් අරන් ගියා.,False,"[0, 112]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.38593648783374E+018,1.38593648783374E+018,,,,,True,0,13,1,2,1.39495186326759E+018,1.39495186326759E+018,False,False,,,si,,1.39495084554062E+018,1.39495084554062E+018,"{'url': 'https://t.co/StdG2QNoFk', 'expanded': 'https://twitter.com/sedona_b/status/1394950845540618240', 'display': 'twitter.com/sedona_b/statu…'}",,,0
24,1.39394608967008E+018,Sun May 16 15:07:00 +0000 2021,1.39394608967008E+018,1.39394608967008E+018,"@Wind_Desika ඔයාගෙ අම්මා එවෙලෙ කල දේ වටිනවා. 
අපෙ චූටි එකෙක් කියල තිබුන මොන්ටිසෝරි ටීච කනෙන් ඇල්ලුවා කියල.. මම ඒ අම්මට කීවම ඒකි කියපි මේ ළමයගෙ බොරු වෙන්න ඇති කියලා..",False,"[13, 165]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Wind_Desika', 'name': 'WinD', 'id': 2533578847, 'id_str': '2533578847', 'indices': [0, 12]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39394488436137E+018,1.39394488436137E+018,2533578847,2533578847,Wind_Desika,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,5,0,0,1.39391999406116E+018,1.39391999406116E+018,False,False,,,si,,,,,,,0
25,1.39444139710988E+018,Mon May 17 23:55:11 +0000 2021,1.39444139710988E+018,1.39444139710988E+018,@ExcuzeMiii තාමත් ට්‍රැක් එකක් දැක්කම ඇඟේ හිරිගඩු පිපෙනවා. අනේ මට මූණූ ටිකවත් බලාගන්න පුලුවන් වෙන්න කියලා ප්‍රාර්ථනා කරන්න 🙏,False,"[12, 124]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ExcuzeMiii', 'name': 'Hamza Haniffa', 'id': 4867064842, 'id_str': '4867064842', 'indices': [0, 11]}], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.39439213388526E+018,1.39439213388526E+018,4867064842,4867064842,ExcuzeMiii,3266860562,3266860562,,,,,False,0,0,0,0,1.39439213388526E+018,1.39439213388526E+018,False,False,,,si,,,,,,,0
26,1.39518413275012E+018,Thu May 20 01:06:33 +0000 2021,1.39518413275012E+018,1.39518413275012E+018,"@MJJNamalDias @AyNaGsEuL101 @DamuthaH @dadbad770 🤩 හානේ.....අම්මාගෛ talents තමයි පුතාට තියෙන්නෙ.
තව ටික දවසකින් පුතාට වඩා හොඳ චිත්‍ර අම්මා අඳී වගේ....
ලස්සනයි අම්මේ....",False,"[49, 168]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MJJNamalDias', 'name': 'M. J. J. Namal Dias', 'id': 3405656644, 'id_str': '3405656644', 'indices': [0, 13]}, {'screen_name': 'AyNaGsEuL101', 'name': 'AngelGirl101', 'id': 1197539374109474817, 'id_str': '1197539374109474817', 'indices': [14, 27]}, {'screen_name': 'DamuthaH', 'name': 'Hashī Līyanage 💞', 'id': 1125149607665684480, 'id_str': '1125149607665684480', 'indices': [28, 37]}, {'screen_name': 'dadbad770', 'name': 'Shafraz', 'id': 2328243420, 'id_str': '2328243420', 'indices': [38, 48]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39514783679104E+018,1.39514783679104E+018,3405656644,3405656644,MJJNamalDias,1.359138375157E+018,1.359138375157E+018,,,,,False,0,3,1,0,1.39514783679104E+018,1.39514783679104E+018,False,False,,,si,,,,,,,0
27,1.39503904416216E+018,Wed May 19 15:30:01 +0000 2021,1.39503904416216E+018,1.39503904416216E+018,"රුපියල් 7000යි 
එකම අම්මගෙ අතට ගීන් දුන්නා ,ආයෙ අම්මා එකම දීලා ඇදුන් ගනින් කීවා 🤓💔🥴",False,"[0, 83]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3797363534,3797363534,,,,,True,0,11,1,0,1.39503904416216E+018,1.39503904416216E+018,False,False,,,si,,1.39495186326759E+018,1.39495186326759E+018,"{'url': 'https://t.co/jevWmAOEEW', 'expanded': 'https://twitter.com/Itz_Zena/status/1394951863267586053', 'display': 'twitter.com/Itz_Zena/statu…'}",,,0
28,1.3953934854658E+018,Thu May 20 14:58:26 +0000 2021,1.3953934854658E+018,1.3953934854658E+018,@ExcuzeMiii @SashenMe @gayan_mh අම්මා ඇවිත් දොරට ගහලා බැනලා යන්නේ නිදා ගනින් කියලා 😂😂😂,False,"[32, 86]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ExcuzeMiii', 'name': 'Hamza Haniffa', 'id': 4867064842, 'id_str': '4867064842', 'indices': [0, 11]}, {'screen_name': 'SashenMe', 'name': 'Sashen🇱🇰', 'id': 130433613, 'id_str': '130433613', 'indices': [12, 21]}, {'screen_name': 'gayan_mh', 'name': '#ගයියා', 'id': 166050292, 'id_str': '166050292', 'indices': [22, 31]}], 'urls': []}",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.39525116205652E+018,1.39525116205652E+018,4867064842,4867064842,ExcuzeMiii,2369956382,2369956382,,,,,False,0,1,2,0,1.39521456068503E+018,1.39521456068503E+018,False,False,,,si,,,,,,,0
