,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,self_thread,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card
1391012714324058115,Sat May 08 12:50:49 +0000 2021,1391012714324058115,1391012714324058115,@nipuna__d ආදරෙයි 😘,False,"[11, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nipuna__d', 'name': 'සැන්ඩි 🍀🦇🇱🇰', 'id': 247162345, 'id_str': '247162345', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.391012521914536e+18,1391012521914535939,247162345.0,247162345,nipuna__d,2590211726,2590211726,,,,,False,0,1,0,0,1391011984569733120,1391011984569733120,False,False,si,,,,,,,,,
1391469511841251328,Sun May 09 19:05:58 +0000 2021,1391469511841251328,1391469511841251328,@I_am_LiLy97 අනේ ඔය අක්කෙක් නේ..ආදරෙයි හොදේ.😌🥲😁,False,"[13, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'I_am_LiLy97', 'name': 'ℓ ι ℓ у 💕', 'id': 4758123602, 'id_str': '4758123602', 'indices': [0, 12]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.391307514600321e+18,1391307514600321024,4758123602.0,4758123602,I_am_LiLy97,1260382665364189185,1260382665364189185,,,,,False,1,0,0,0,1391307514600321024,1391307514600321024,False,False,si,,,,,,,,,
1389232254765834240,Mon May 03 14:55:54 +0000 2021,1389232254765834240,1389232254765834240,"උබ කොච්චර වැඩ්ඩෙක් උනත්
උබට කවදාවත් බෑ
උබේ ක්‍රෂ් එකට
ආදරෙයි කියලා කියන්න
😂💔",False,"[0, 76]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1123511272652398593,1123511272652398593,,,,,False,1,24,1,0,1389232254765834240,1389232254765834240,False,False,si,,,,,,,,,
1391091546313814021,Sat May 08 18:04:04 +0000 2021,1391091546313814021,1391091546313814021,බොරුවට හිතන්න එපා කාටවත් ගානක් නෑ උඹ ගැන 🙂,False,"[0, 42]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1120909397931114496,1120909397931114496,,,,,False,4,68,4,0,1391091546313814021,1391091546313814021,False,False,si,,,,,,,,,
1390331954730577923,Thu May 06 15:45:43 +0000 2021,1390331954730577923,1390331954730577923,ආදරෙයි කියලවත් කියන්න කෙනෙක් නෑනෙ🙂,False,"[0, 34]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,808195036663775233,808195036663775233,,,,,True,0,0,0,0,1390331954730577923,1390331954730577923,False,False,si,,,,,,1.390330797933179e+18,1390330797933178881,"{'url': 'https://t.co/NxiYtAeyoa', 'expanded': 'https://twitter.com/accioaccount/status/1390330797933178881', 'display': 'twitter.com/accioaccount/s…'}",
1391382464732434432,Sun May 09 13:20:04 +0000 2021,1391382464732434432,1391382464732434432,"හිතට නුඹ දැනෙන විදිහම තවම අරුමයක්
කරපු වෙනස්කම් පොඩි නැහැ හිතට මහමෙරක්
දුරක යන්නෙ කොහොමද ආදරෙයි මහ හුඟක් 
මතු සසරේ මගෙ වෙනවද එකම එක වරක්",False,"[0, 136]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,129547277,129547277,,,,,False,0,1,0,0,1391382464732434432,1391382464732434432,False,False,si,,,,,,,,,
1391245787779145728,Sun May 09 04:16:58 +0000 2021,1391245787779145728,1391245787779145728,"මං උඹට ආදරේ කරන තරමටම
අද උඹට මාව විහිලුවක් වෙලා
මේ තරම් නෝක්කඩු ඇයි මං එක්ක
උඹට ඕන මාව පිරික්සල බලන්නද
ඔයිට වඩා හොඳයි 
කියහන් මට මැරෙන්න කියල
උඹ මත්තේම
මං දෙසැරයක් හිතන්නෙම නැහැ
මං ආදරෙයි ඒ තරමටම
ආදරෙයි ඇත්තටම",False,"[0, 209]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,129547277,129547277,,,,,False,1,2,0,0,1391245787779145728,1391245787779145728,False,False,si,,,,,,,,,
1389818870005862406,Wed May 05 05:46:54 +0000 2021,1389818870005862406,1389818870005862406,@kaudapinocchio ආඩම්බරයි!! ආදරෙයි!! ❤️,False,"[16, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kaudapinocchio', 'name': 'Kau da Pinocchio', 'id': 1909679850, 'id_str': '1909679850', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3895952681489162e+18,1389595268148916227,1909679850.0,1909679850,kaudapinocchio,1246674349035270153,1246674349035270153,,,,,False,0,0,0,0,1389595268148916227,1389595268148916227,False,False,si,,,,,,,,,
1390950993211232258,Sat May 08 08:45:34 +0000 2021,1390950993211232258,1390950993211232258,bumper case එක ගත්තට පස්සෙ ෆෝන් එකේ tempered glass එක මාරු කරන්න උනේම නෑ. ඒකට ආදරෙයි පැලෙන්න❤️,False,"[0, 94]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1274190530570838017,1274190530570838017,,,,,False,0,5,0,0,1390950993211232258,1390950993211232258,False,False,si,,,,,,,,,
1389719740072009728,Tue May 04 23:13:00 +0000 2021,1389719740072009728,1389719740072009728,"✎︎ ... 04/05
මම ඔයාට ආදරෙයි @lovslahey 💜",False,"[0, 40]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lovslahey', 'name': 'max block 0/3', 'id': 1358062922195496965, 'id_str': '1358062922195496965', 'indices': [28, 38]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3890366385720566e+18,1389036638572056577,1.0149519249726136e+18,1014951924972613632,spencerfIowers,1014951924972613632,1014951924972613632,,,,,False,0,0,1,0,1379188082730221571,1379188082730221571,False,False,si,,"{'id': 1379188082730221571, 'id_str': '1379188082730221571'}",,,,,,,
1389862229730754561,Wed May 05 08:39:12 +0000 2021,1389862229730754561,1389862229730754561,උඹලට මාව එපා වෙන්නේ නෑ නේ 😌❤️ ආදරෙයි,False,"[0, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1257356014380126208,1257356014380126208,,,,,False,0,44,4,1,1389862229730754561,1389862229730754561,False,False,si,,,,,,,,,
1389068872012107777,Mon May 03 04:06:41 +0000 2021,1389068872012107777,1389068872012107777,"@sunethdeegayu07 ආදරෙයි කියන්න හරි ලේසි
ඒත් හදවතටම දැනෙන්න ආදරය
කරන්න හැමෝටම බෑ ❤❤",False,"[17, 82]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sunethdeegayu07', 'name': 'ස්මෝකියෝ 💔', 'id': 1250266965844701192, 'id_str': '1250266965844701192', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3888240151045243e+18,1388824015104524291,1.2502669658447012e+18,1250266965844701192,sunethdeegayu07,122924359,122924359,,,,,False,0,1,1,0,1388824015104524291,1388824015104524291,False,False,si,,,,,,,,,
1389962258210463749,Wed May 05 15:16:41 +0000 2021,1389962258210463749,1389962258210463749,"@She_is_Nu බල්ලොන්ට ආදරෙයි පැලෙන්න හොදේ..🐕 
වෙනස් විදියට අමතන්න ඔව්න්ව..
නිකන් මූසලයො වගේ එකක්...",False,"[11, 97]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'She_is_Nu', 'name': 'Nu', 'id': 2962868370, 'id_str': '2962868370', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38963437579332e+18,1389634375793319937,2962868370.0,2962868370,She_is_Nu,2313754483,2313754483,,,,,False,0,0,0,0,1389634375793319937,1389634375793319937,False,False,si,,,,,,,,,
1390487036629602307,Fri May 07 02:01:58 +0000 2021,1390487036629602307,1390487036629602307,අවුරුදු 99කට පස්සේ මුළු පෝට් සිටියම ශ්‍රී ලංකාවේ දේපොළක් වෙනවා. මේක විශාල ජයග්‍රහණයක් - SB https://t.co/wtSjHURfxV,False,"[0, 114]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wtSjHURfxV', 'expanded_url': 'https://www.lankanewsweb.net/sinhala/127-general-news/83916-%E0%B6%85%E0%B7%80%E0%B7%94%E0%B6%BB%E0%B7%94%E0%B6%AF%E0%B7%94-99%E0%B6%9A%E0%B6%A7-%E0%B6%B4%E0%B7%83%E0%B7%8A%E0%B7%83%E0%B7%9A-%E0%B6%B8%E0%B7%94%E0%B7%85%E0%B7%94-%E0%B6%B4%E0%B7%9D%E0%B6%A7%E0%B7%8A-%E0%B7%83%E0%B7%92%E0%B6%A7%E0%B7%92%E0%B6%BA%E0%B6%B8-%E0%B7%81%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B7%93-%E0%B6%BD%E0%B6%82%E0%B6%9A%E0%B7%8F%E0%B7%80%E0%B7%9A-%E0%B6%AF%E0%B7%9A%E0%B6%B4%E0%B7%9C%E0%B7%85%E0%B6%9A%E0%B7%8A-%E0%B7%80%E0%B7%99%E0%B6%B1%E0%B7%80%E0%B7%8F--%E0%B6%B8%E0%B7%9A%E0%B6%9A-%E0%B7%80%E0%B7%92%E0%B7%81%E0%B7%8F%E0%B6%BD-%E0%B6%A2%E0%B6%BA%E0%B6%9C%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B7%84%E0%B6%AB%E0%B6%BA%E0%B6%9A%E0%B7%8A---SB', 'display_url': 'lankanewsweb.net/sinhala/127-ge…', 'indices': [91, 114]}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1228037084,1228037084,,,,,False,0,0,0,1,1390487036629602307,1390487036629602307,False,False,si,,,,False,True,,,,"{'name': 'summary', 'url': 'https://t.co/wtSjHURfxV', 'card_type_url': 'http://card-type-url-is-deprecated.invalid', 'binding_values': {'vanity_url': {'type': 'STRING', 'string_value': 'lankanewsweb.net', 'scribe_key': 'vanity_url'}, 'domain': {'type': 'STRING', 'string_value': 'www.lankanewsweb.net'}, 'title': {'type': 'STRING', 'string_value': 'අවුරුදු 99කට පස්සේ මුළු පෝට් සිටියම ශ්\u200dරී ලංකාවේ දේපොළක් වෙනවා. මේක විශාල ජයග්\u200dරහණයක් - SB'}, 'description': {'type': 'STRING', 'string_value': 'කොළඹ වරාය නගරයේ ඉදිකිරීම් කටයුතු කළ චීන සමාගමට ඉඩම් ලබාද ..'}, 'thumbnail_image_small': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1390483922543255553/zaMaUYzt?format=jpg&name=100x100_2', 'width': 100, 'height': 100, 'alt': None}}, 'thumbnail_image': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1390483922543255553/zaMaUYzt?format=jpg&name=144x144_2', 'width': 144, 'height': 144, 'alt': None}}, 'thumbnail_image_large': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1390483922543255553/zaMaUYzt?format=jpg&name=420x420_2', 'width': 310, 'height': 310, 'alt': None}}, 'thumbnail_image_x_large': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1390483922543255553/zaMaUYzt?format=png&name=2048x2048_2_exp', 'width': 550, 'height': 310, 'alt': None}}, 'thumbnail_image_original': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1390483922543255553/zaMaUYzt?format=jpg&name=orig', 'width': 550, 'height': 310, 'alt': None}}, 'card_url': {'type': 'STRING', 'string_value': 'https://t.co/wtSjHURfxV', 'scribe_key': 'card_url'}}, 'card_platform': {'platform': {'device': {'name': 'Swift', 'version': '12'}, 'audience': {'name': 'production', 'bucket': None}}}}"
1390307438969069578,Thu May 06 14:08:18 +0000 2021,1390307438969069578,1390307438969069578,@SHAN__88 @ItsmeSuppa අනේ ඇයි ඒ කෝමහරි වාවගන්න සට්ටරං,False,"[22, 53]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SHAN__88', 'name': '🆂🅷🅰🅽 මල්ලී 🤘😎', 'id': 1146949207825223685, 'id_str': '1146949207825223685', 'indices': [0, 9]}, {'screen_name': 'ItsmeSuppa', 'name': 'RT Suppa \U0001f974', 'id': 3797363534, 'id_str': '3797363534', 'indices': [10, 21]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.390306969500586e+18,1390306969500585991,1.1469492078252237e+18,1146949207825223685,SHAN__88,1187692266632015875,1187692266632015875,,,,,False,0,2,1,0,1389963404652138499,1389963404652138499,False,False,si,,,,,,,,,
1391307514600321024,Sun May 09 08:22:15 +0000 2021,1391307514600321024,1391307514600321024,මට ආදරෙයි නම් ඒක කෙලින් කියන්න..😌,False,"[0, 33]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4758123602,4758123602,,,,,False,0,4,3,0,1391307514600321024,1391307514600321024,False,False,si,,,,,,,,,
1391092803686391808,Sat May 08 18:09:04 +0000 2021,1391092803686391808,1391092803686391808,@sasini00211 @Itz_Zena ආදරෙයි බබා,False,"[23, 33]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sasini00211', 'name': 'Sasini Nilanka', 'id': 1388893737833562112, 'id_str': '1388893737833562112', 'indices': [0, 12]}, {'screen_name': 'Itz_Zena', 'name': 'Zena', 'id': 1385936487833739268, 'id_str': '1385936487833739268', 'indices': [13, 22]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3910765508004168e+18,1391076550800416769,1.388893737833562e+18,1388893737833562112,sasini00211,3591912206,3591912206,,,,,False,0,2,1,0,1390980743183040514,1390980743183040514,False,False,si,,,,,,,,,
1391012653523378181,Sat May 08 12:50:35 +0000 2021,1391012653523378181,1391012653523378181,@eANxiXplgUoqqzp ආදරෙයි 💖,False,"[17, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'eANxiXplgUoqqzp', 'name': 'සදුන් සදමාල් (Sandun Sandamal)', 'id': 1303267689268346880, 'id_str': '1303267689268346880', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3909168087446077e+18,1390916808744607745,1.303267689268347e+18,1303267689268346880,eANxiXplgUoqqzp,857236299094179840,857236299094179840,,,,,False,0,1,1,0,1390916808744607745,1390916808744607745,False,False,si,,,,,,,,,
1389561632125116418,Tue May 04 12:44:44 +0000 2021,1389561632125116418,1389561632125116418,@iam_AStr ආදරෙයි 🙂,False,"[10, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iam_AStr', 'name': 'ⒶⓈⓣⓡⓐ ツ', 'id': 1299197195032252417, 'id_str': '1299197195032252417', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3895431267973652e+18,1389543126797365251,1.2991971950322524e+18,1299197195032252417,iam_AStr,1110635597813571584,1110635597813571584,,,,,False,0,1,1,0,1389543126797365251,1389543126797365251,False,False,si,,,,,,,,,
1389809756433313798,Wed May 05 05:10:42 +0000 2021,1389809756433313798,1389809756433313798,@sewwand8272671 එසෙම වෙවා අක්කිඔ..ආදරෙයි අහස තරම් 😌❤😌,False,"[16, 53]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sewwand8272671', 'name': '🌻🌹🌸රෝෂි🌸🌸🌹🌻', 'id': 1274284244555030530, 'id_str': '1274284244555030530', 'indices': [0, 15]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3897511943655465e+18,1389751194365546497,1.2742842445550305e+18,1274284244555030530,sewwand8272671,1260382665364189185,1260382665364189185,,,,,False,0,1,0,0,1389751194365546497,1389751194365546497,False,False,si,,,,,,,,,
1391315530305261570,Sun May 09 08:54:06 +0000 2021,1391315530305261570,1391315530305261570,ආදරෙයි නම් ඩෙබිට් කාඩ් එකේ දෙපැත්තේ ෆොටෝ 2ක් එවන්න😌,False,"[0, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1274190530570838017,1274190530570838017,,,,,False,0,6,1,0,1391315530305261570,1391315530305261570,False,False,si,,,,,,,,,
1389848620338323456,Wed May 05 07:45:07 +0000 2021,1389848620338323456,1389848620338323456,@dil_jayarathne ඇති 😒,False,"[16, 21]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dil_jayarathne', 'name': '⚰️ø¤☠️۩👹️ඇට කටුස්👹️۩☠️ø¤⚰️', 'id': 1058556126566875137, 'id_str': '1058556126566875137', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3898483980276408e+18,1389848398027640832,1.0585561265668751e+18,1058556126566875137,dil_jayarathne,697353419720241152,697353419720241152,,,,,False,0,0,1,0,1389848398027640832,1389848398027640832,False,False,si,,,,,,,,,
1390330797933178881,Thu May 06 15:41:07 +0000 2021,1390330797933178881,1390330797933178881,ම⁣ට මොනා හරි කියන්න තියේ නම් දැන්ම කියන්න.. හෙට ඉදලා මම නෑ 🤧,False,"[0, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,808195036663775233,808195036663775233,,,,,False,0,5,1,1,1390330797933178881,1390330797933178881,False,False,si,,,,,,,,,
1391044924804526081,Sat May 08 14:58:49 +0000 2021,1391044924804526081,1391044924804526081,බඳින්න බැරි නම් මගේ ට්වීට් වලට කමෙන්ට් කරන්නත් එපා ලයික් කරන්නත්  එපා අඩුම ගානේ ෆෝලෝ කරන්නත් එපා 😒💔,False,"[0, 99]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,973212683007819776,973212683007819776,,,,,False,0,50,4,1,1391044924804526081,1391044924804526081,False,False,si,,,,,,,,,
1389495439573979139,Tue May 04 08:21:43 +0000 2021,1389495439573979139,1389495439573979139,@HeartOfMonkeys ආදරෙයි 💜,False,"[16, 24]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HeartOfMonkeys', 'name': 'MONKEY❤️හනුමන්තා🐒', 'id': 2710529259, 'id_str': '2710529259', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3894949864339128e+18,1389494986433912840,2710529259.0,2710529259,HeartOfMonkeys,949549091905826816,949549091905826816,,,,,False,0,1,1,0,1389437920969248770,1389437920969248770,False,False,si,,,,,,,,,
1391379337216249861,Sun May 09 13:07:39 +0000 2021,1391379337216249861,1391379337216249861,"වෙන මොකුත් කියන්නෙ නැහැ මෙච්චරයි
-උඹට වඩා එක දවසක්, එකම එක දවසක් වැඩියෙන් මං හුස්ම ගන්නවා- 
ආදරෙයි ❤️",False,"[0, 101]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3913793348756644e+18,1391379334875664389,129547277.0,129547277,YohanClifford,129547277,129547277,,,,,False,0,3,0,0,1391379334875664389,1391379334875664389,False,False,si,,"{'id': 1391379334875664389, 'id_str': '1391379334875664389'}",,,,,,,
1389436240928206850,Tue May 04 04:26:28 +0000 2021,1389436240928206850,1389436240928206850,@OvinKaushalya96 ❤️🌸 පළවෙනි Followers 500 අතර මම ඉන්නවා💪🏻🤘🏻🙏🏻,False,"[17, 61]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OvinKaushalya96', 'name': 'රෝමියෝ ✨', 'id': 1295257182850527232, 'id_str': '1295257182850527232', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3894308297643418e+18,1389430829764341762,1.2952571828505272e+18,1295257182850527232,OvinKaushalya96,3075064532,3075064532,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,1,0,1389430829764341762,1389430829764341762,False,False,si,,,,,,,,,
1389435553876115457,Tue May 04 04:23:45 +0000 2021,1389435553876115457,1389435553876115457,@ItsDonPeter තරහයි,False,"[13, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsDonPeter', 'name': 'නාරාහේන්පිට පීටර්', 'id': 1247533987557335040, 'id_str': '1247533987557335040', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3894346864101622e+18,1389434686410162177,1.247533987557335e+18,1247533987557335040,ItsDonPeter,4227365309,4227365309,,,,,False,0,1,1,0,1389397854087614467,1389397854087614467,False,False,si,,,,,,,,,
1388927582410665988,Sun May 02 18:45:15 +0000 2021,1388927582410665988,1388927582410665988,"Saying I love you to a Lankan parent and having them laugh awkwardly in return and say ""hari putha""
#lankanthings",False,"[0, 113]","{'hashtags': [{'text': 'lankanthings', 'indices': [100, 113]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,260690410,260690410,,,,,False,1,76,5,4,1388927582410665988,1388927582410665988,False,False,en,,,,,,,,,
1389413494827585536,Tue May 04 02:56:05 +0000 2021,1389413494827585536,1389413494827585536,"Good Morning Tweeps....

ආදරෙයි ඔයාලා හැමෝටම",False,"[0, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,199129412,199129412,,,,,False,1,48,7,0,1389413494827585536,1389413494827585536,False,False,und,,,,,,,,,
1391029721803071491,Sat May 08 13:58:24 +0000 2021,1391029721803071491,1391029721803071491,@IsuriUdeshika ආදරෙයි එයි,False,"[15, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IsuriUdeshika', 'name': 'ඉවාන් 🍃', 'id': 1082528961123340288, 'id_str': '1082528961123340288', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.390943341651501e+18,1390943341651501056,1.0825289611233403e+18,1082528961123340288,IsuriUdeshika,1110635597813571584,1110635597813571584,,,,,False,0,1,0,0,1390941560716468227,1390941560716468227,False,False,si,,,,,,,,,
1389057251973890051,Mon May 03 03:20:30 +0000 2021,1389057251973890051,1389057251973890051,@NisaliPathirana වැඩිම කාලයක් ඉන්න තැන.. ආදරෙයි ලැට් එක..❤️❤️❤️,False,"[17, 63]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3887552528835174e+18,1388755252883517442,1.1770115540694835e+18,1177011554069483522,NishiChathurya,1387956815942410252,1387956815942410252,,,,,False,0,0,0,0,1388755252883517442,1388755252883517442,False,False,si,,,,,,,,,
1390487614046695425,Fri May 07 02:04:15 +0000 2021,1390487614046695425,1390487614046695425,"AL හොදට පාස් වෙලා කැම්පස් යන්න ඉන්න නංගිලා, මල්ලිලා ට කියන්නේ..උඹල මොක ඉගෙනගත්තත් අන්තිමට ඕන වෙන්නෙ Excel. ඒක නිසා Excel හොදටම ඉගෙනගනින් 😂❤️

#ආදරෙයි ❤️",False,"[0, 152]","{'hashtags': [{'text': 'ආදරෙයි', 'indices': [142, 149]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4056724218,4056724218,,,,,False,4,95,11,1,1390487614046695425,1390487614046695425,False,False,si,,,,,,,,,
1390992272821428225,Sat May 08 11:29:35 +0000 2021,1390992272821428225,1390992272821428225,"@HeartOfMonkeys වදුරෙක් උනත් මොකෝ
මම ඔයාට ආදරෙයි 😁😁😁",False,"[16, 52]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HeartOfMonkeys', 'name': 'MONKEY❤️හනුමන්තා🐒', 'id': 2710529259, 'id_str': '2710529259', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3909911599719055e+18,1390991159971905541,2710529259.0,2710529259,HeartOfMonkeys,2533578847,2533578847,,,,,False,0,5,1,0,1390991159971905541,1390991159971905541,False,False,si,,,,,,,,,
1388755252883517442,Sun May 02 07:20:28 +0000 2021,1388755252883517442,1388755252883517442,ලැට් එක තරම් සොදුරු තැනක් තවත් නෑ..🥴,False,"[0, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1177011554069483522,1177011554069483522,,,,,False,1,78,11,2,1388755252883517442,1388755252883517442,False,False,si,,,,,,,,,
1390574538149175299,Fri May 07 07:49:40 +0000 2021,1390574538149175299,1390574538149175299,"@aparekkavoice Train නවත්තනව නම් plan කරලා නවත්තන්න ඕන. මේව මහ කුජීත වැඩ දුම්රිය දෙපාර්තමේන්තුවෙ හා තීරණ ගන්න අයගෙ.
හැබැයි පුතේ ගාලු පාරෙ ඕන තරම් bus යනවා.තමන්ගෙ පවුලට ආදරෙයි නම් මේකෙන් බැහැල bus එකක යනව.හැබැයි රජයේ සේවකයො එහෙම යන් නෑ.ඒ උන්ගෙ හැටි",False,"[15, 247]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'aparekkavoice', 'name': 'Aparekka', 'id': 450601726, 'id_str': '450601726', 'indices': [0, 14]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3905020058613268e+18,1390502005861326849,450601726.0,450601726,aparekkavoice,859101714,859101714,,,,,False,1,1,1,0,1390502005861326849,1390502005861326849,False,False,si,,,,,,,,,
