,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,self_thread,extended_entities,possibly_sensitive,possibly_sensitive_editable,card
1395301054372204544,Thu May 20 08:51:09 +0000 2021,1395301054372204544,1395301054372204544,ඊට පස්සෙ රේචලුයි රොසුයි මල්වත්තක නටන සීන් එකක්. එමිලි ඇඳක අඬනවා. එමිලිගෙ තාත්තා සෙට් එකකුත් අරගෙන එනවා රොස්ව මරන්න. 😂,False,"[0, 117]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,491386888,491386888,,,,,True,1.3952991355747123e+18,1395299135574712323,"{'url': 'https://t.co/Gp6Rywy5ZH', 'expanded': 'https://twitter.com/Arshathz/status/1395299135574712323', 'display': 'twitter.com/Arshathz/statu…'}",0,1,0,0,1395301054372204544,1395301054372204544,False,False,si,,,,,,
1394643724819337222,Tue May 18 13:19:09 +0000 2021,1394643724819337222,1394643724819337222,"පෙම්වතා 
ස්වාමීයා
තාත්තා 
වෙද්දිත් මෙක එමමයි😌",False,"[0, 45]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1196045840403578880,1196045840403578880,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,True,1.3946240615824466e+18,1394624061582446594,"{'url': 'https://t.co/BbFmiA0H2N', 'expanded': 'https://twitter.com/SalinaLakshan/status/1394624061582446594', 'display': 'twitter.com/SalinaLakshan/…'}",0,2,0,0,1394643724819337222,1394643724819337222,False,False,si,,,,,,
1395527517222674432,Thu May 20 23:51:02 +0000 2021,1395527517222674432,1395527517222674432,"@Induweerasingh1 එහෙම 1ක් තිබුණා ඒ කාලේ 
දැන් අම්මා තාත්තා හැර මොකෙක් වත් නෑ විශ්වාස",False,"[17, 84]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Induweerasingh1', 'name': 'INDU', 'id': 973446701653487616, 'id_str': '973446701653487616', 'indices': [0, 16]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3953623734776177e+18,1395362373477617664,9.734467016534876e+17,973446701653487616,Induweerasingh1,1120384695148191745,1120384695148191745,,,,,False,,,,0,1,0,0,1395362373477617664,1395362373477617664,False,False,si,,,,,,
1393889246956593152,Sun May 16 11:21:08 +0000 2021,1393889246956593152,1393889246956593152,"@aparekkavoice මම නම් හිතන්නේ ඔව්ව අතින් දාලා ලියපු කතා. රාමායනය, මහා භාරතය වගේ.

ඇත්ත කියලා හිතන්න එපා.

ගාමිණි වලි කාරයා,
තාත්තා එක්ක අැරගෙන ගෙදරින් ගියා.
ගිහින් නැවතිලා හිටපු ගෙදර කෙල්ලව ඉස්සුවා
තාත්ත මළාට පස්සේ ඇවිත් මල්ලී ගෙන් ගේම ඉල්ලුවා.
මලයා අහිංසක නිසා පොර පැත්තකට උනා.",False,"[15, 278]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'aparekkavoice', 'name': 'Aparekka', 'id': 450601726, 'id_str': '450601726', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3938652568085668e+18,1393865256808566784,450601726.0,450601726,aparekkavoice,88870986,88870986,,,,,False,,,,1,3,1,0,1393865253297950723,1393865253297950723,False,False,si,,,,,,
1395563943238807556,Fri May 21 02:15:47 +0000 2021,1395563943238807556,1395563943238807556,"ගිය පාසලයි, අම්මා තාත්තා කරන රැකියාවයි දැම්මොත් ඔය දාපු කැටයමට උත්තර දෙන්නම්.",False,"[0, 77]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1360723681840951299,1360723681840951299,,,,,True,1.3955204550297027e+18,1395520455029702660,"{'url': 'https://t.co/dOWIoy3izw', 'expanded': 'https://twitter.com/tharindusrinat5/status/1395520455029702660', 'display': 'twitter.com/tharindusrinat…'}",0,0,1,0,1395563943238807556,1395563943238807556,False,False,si,,,,,,
1395719301487759361,Fri May 21 12:33:07 +0000 2021,1395719301487759361,1395719301487759361,@NisansaDdS His child better start writing that ජනාධිපති ස' to rival ජනාධිපති තාත්තා,False,"[12, 84]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NisansaDdS', 'name': 'Nisansa de Silva', 'id': 89646340, 'id_str': '89646340', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.395712832998576e+18,1395712832998576138,89646340.0,89646340,NisansaDdS,1273180031024607242,1273180031024607242,,,,,False,,,,0,0,1,0,1395712832998576138,1395712832998576138,False,False,en,,,,,,
1395608136459902982,Fri May 21 05:11:23 +0000 2021,1395608136459902982,1395608136459902982,"කහටක් නැත්තම් 
මම පොඩි දෙයක් කියන්නම්
උඹෙ හදවත ළාමකයි මෝඩයි 
හැමෝම එකම මිම්මකින් 
මනින්න තරම් බොළදයි උඹ..

උඹ නොපිලිගත්තට 
අපිට ආදරේ කරන්න කෙනෙක් ඕන අනිවාර්යයෙන්ම ඕන 
අපේ ජීවිතේට තව කෙනෙක් 
කෙටියෙන් කියනවනම් 
හාමුදුරුවන් වහන්සේ නමකටත් 
තනිව වාසය කරන එක 
අනුමත නොවන බුදුදහමෙ,",False,"[0, 274]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3956081343124193e+18,1395608134312419330,1.1708679286415729e+18,1170867928641572864,ayaleyanaekek,1170867928641572864,1170867928641572864,,,,,False,,,,0,0,1,0,1395608134312419330,1395608134312419330,False,False,si,,"{'id': 1395608134312419330, 'id_str': '1395608134312419330'}",,,,
1393931899488198657,Sun May 16 14:10:37 +0000 2021,1393931899488198657,1393931899488198657,@SBhanukaC ඉක්මනින් සනීප වෙයි තාත්තා,False,"[11, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SBhanukaC', 'name': 'භානු.', 'id': 1207897922437672960, 'id_str': '1207897922437672960', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39392020113818e+18,1393920201138180101,1.207897922437673e+18,1207897922437672960,SBhanukaC,1249183486428303360,1249183486428303360,,,,,False,,,,0,1,0,0,1393920201138180101,1393920201138180101,False,False,si,,,,,,
1395520455029702660,Thu May 20 23:22:58 +0000 2021,1395520455029702660,1395520455029702660,"ඔවුහූ ධනවාදය නැමති 
මරණීය තුවාලයට සමාජවාදය නැමති පැලැස්තරයක් අලවා 
යථාර්තය නැමති ගිණිගහන අව්වේ පිලිස්සෙමින් තවත් විප්ලවයකට 
ආවඩමින් සිටිය්
රුපියල මුඛවැස්මක් වූ කළ
විප්ලවය වැදුම් ගෙය තුළම මරා දැමිණි..ඉඳින් ධනවාදී විලංගු 
බිදලීමට සමාජවාදී යතුරු සිතුවම්කර
පළක් නැති බව
මතක තබාගතයුතුය https://t.co/NGB2JTpDDA",False,"[0, 280]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1395520452467077129, 'id_str': '1395520452467077129', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/E13idS4XsAk7seE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E13idS4XsAk7seE.jpg', 'url': 'https://t.co/NGB2JTpDDA', 'display_url': 'pic.twitter.com/NGB2JTpDDA', 'expanded_url': 'https://twitter.com/Tharindusrinat5/status/1395520455029702660/photo/1', 'type': 'photo', 'original_info': {'width': 470, 'height': 612, 'focus_rects': [{'x': 0, 'y': 159, 'h': 263, 'w': 470}, {'x': 0, 'y': 55, 'h': 470, 'w': 470}, {'x': 0, 'y': 22, 'h': 536, 'w': 470}, {'x': 164, 'y': 0, 'h': 612, 'w': 306}, {'x': 0, 'y': 0, 'h': 612, 'w': 470}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 470, 'h': 612, 'resize': 'fit'}, 'small': {'w': 470, 'h': 612, 'resize': 'fit'}, 'large': {'w': 470, 'h': 612, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1292321354105020418,1292321354105020418,,,,,False,,,,0,2,0,1,1395520455029702660,1395520455029702660,False,False,si,,,"{'media': [{'id': 1395520452467077129, 'id_str': '1395520452467077129', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/E13idS4XsAk7seE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E13idS4XsAk7seE.jpg', 'url': 'https://t.co/NGB2JTpDDA', 'display_url': 'pic.twitter.com/NGB2JTpDDA', 'expanded_url': 'https://twitter.com/Tharindusrinat5/status/1395520455029702660/photo/1', 'type': 'photo', 'original_info': {'width': 470, 'height': 612, 'focus_rects': [{'x': 0, 'y': 159, 'h': 263, 'w': 470}, {'x': 0, 'y': 55, 'h': 470, 'w': 470}, {'x': 0, 'y': 22, 'h': 536, 'w': 470}, {'x': 164, 'y': 0, 'h': 612, 'w': 306}, {'x': 0, 'y': 0, 'h': 612, 'w': 470}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 470, 'h': 612, 'resize': 'fit'}, 'small': {'w': 470, 'h': 612, 'resize': 'fit'}, 'large': {'w': 470, 'h': 612, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1395520452467077129', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 233, 'green': 233, 'blue': 233}, 'percentage': 58.13}, {'rgb': {'red': 19, 'green': 19, 'blue': 19}, 'percentage': 36.86}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,
1395046247342362627,Wed May 19 15:58:38 +0000 2021,1395046247342362627,1395046247342362627,@JayaniFdo කියලා වැඩක් නෑ 😅 සීනි දාලා නං කිරිමැටි උණත් කයි අපේ තාත්තා 😂,False,"[11, 71]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JayaniFdo', 'name': '෴ජෙනී෴Ⓙ', 'id': 3286134445, 'id_str': '3286134445', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3950458925000376e+18,1395045892500037632,3286134445.0,3286134445,JayaniFdo,1254465628993458178,1254465628993458178,,,,,False,,,,0,1,1,0,1395044907610349575,1395044907610349575,False,False,si,,,,,,
1393418729715691523,Sat May 15 04:11:28 +0000 2021,1393418729715691523,1393418729715691523,@Hemal__Devinda අලුත් එකත් පට්ට....,False,"[16, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Hemal__Devinda', 'name': '🇩\u200c 🇪\u200c 🇻\u200c 👑️', 'id': 1354618945999757313, 'id_str': '1354618945999757313', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.393418541945086e+18,1393418541945085952,1.3546189459997573e+18,1354618945999757313,Hemal__Devinda,563527911,563527911,,,,,False,,,,0,0,1,0,1393418330543779840,1393418330543779840,False,False,si,,,,,,
1394530072816545794,Tue May 18 05:47:33 +0000 2021,1394530072816545794,1394530072816545794,"@sjbsrilanka @sajithpremadasa @NewsfirstSL @ChathurangaHapu එතකොට තාත්තා කොටින්ට ආවුද දුන්න එක ප්‍රජාතන්ත්‍රවදයට
එකග ද?. මේ රටේ මෙනිස්සු මැරිලා ඉපදිලා නෑ. මම "" පක්ෂ වහලෙකු "" නොවේ. අතීතය මතක් කලා.",False,"[60, 195]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sjbsrilanka', 'name': 'Samagi Jana Balawegaya', 'id': 1226790840812605440, 'id_str': '1226790840812605440', 'indices': [0, 12]}, {'screen_name': 'sajithpremadasa', 'name': 'Sajith Premadasa', 'id': 106014897, 'id_str': '106014897', 'indices': [13, 29]}, {'screen_name': 'NewsfirstSL', 'name': 'Newsfirst.lk Sri Lanka', 'id': 339564751, 'id_str': '339564751', 'indices': [30, 42]}, {'screen_name': 'ChathurangaHapu', 'name': 'Chathuranga Hapuarachchi', 'id': 2666390815, 'id_str': '2666390815', 'indices': [43, 59]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3942157480676762e+18,1394215748067676164,1.2267908408126054e+18,1226790840812605440,sjbsrilanka,1302244183579660293,1302244183579660293,,,,,False,,,,0,1,0,0,1394215748067676164,1394215748067676164,False,False,si,,,,,,
1394491700060385280,Tue May 18 03:15:04 +0000 2021,1394491700060385280,1394491700060385280,"එක දිගටම පඩම් සඳහා සහභාගී නොවූ පුතෙක් ට පසුගිය දා මම දුරකතනයෙන් ඇමතීමි..
පුතේ ඇයි පන්ති වලට එන්නෙ නැත්තෙ?
ඔහු නිහඬය.
මම තව බොහෝ දේ ඇසීමි.
Phone එකක් නෑ මිස්.තාත්තා ළග තියෙන්නේ පොඩි phone එකක්..ඒකෙන් zoom එන්න බැහැ මිස්..
ඔහු වචන අහුල අහුලා කියයි.
මම නිරුත්තර වීමි.",False,"[0, 264]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.394491698089132e+18,1394491698089132039,1.2640589566721106e+18,1264058956672110592,dewmina_online,1264058956672110592,1264058956672110592,,,,,False,,,,0,1,1,0,1394490870376763394,1394490870376763394,False,False,si,,"{'id': 1394490870376763394, 'id_str': '1394490870376763394'}",,,,
1394089489425858561,Mon May 17 00:36:49 +0000 2021,1394089489425858561,1394089489425858561,"@nisalatp @yunesh_k ශ්‍රීලංකව හඳුන්වන පද කිහිපයෙ මූලික හරයවත් නොදන්න ජනතාවක් බිහිවෙන්න හේතුවත් ඕකම තමයි.""ශ්‍රීලංකා ප්‍රජාතාන්ත්‍රික සමාජවාදී ජනරජය""හිතල බලන්න මේ තියෙනෙ ව්‍යවස්තාපිත මූලික නීතිය.මේ රටේ නම කියල ගත්තොත් එය අර්ථකතනය කරල දල අදහස අවබෝදකර ගත්තොත්.මේ පවතිදේශපාලණිකවහල්බාවයෙන් මිදෙන්න පුලුවන්",False,"[20, 299]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nisalatp', 'name': 'Nisala Aloka Bandara', 'id': 88870986, 'id_str': '88870986', 'indices': [0, 9]}, {'screen_name': 'yunesh_k', 'name': 'විකාර 🅿🆁🅾🅳🆄🅲🆃🅸🅾🅽', 'id': 333357644, 'id_str': '333357644', 'indices': [10, 19]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3940887667430892e+18,1394088766743089153,1.1654479357456097e+18,1165447935745609728,Darsha0,1165447935745609728,1165447935745609728,,,,,False,,,,0,0,1,0,1393529803148390404,1393529803148390404,False,False,si,,,,,,
1394092365439135744,Mon May 17 00:48:15 +0000 2021,1394092365439135744,1394092365439135744,"@Darsha0 @yunesh_k මොහුගෙන් රටට සේවයක් අවශ්‍ය වෙන්නේ නැහැ.

තාත්තා වෙනයි.

විවාහක පුතා වෙනයි.",False,"[19, 93]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Darsha0', 'name': 'DR.', 'id': 1165447935745609728, 'id_str': '1165447935745609728', 'indices': [0, 8]}, {'screen_name': 'yunesh_k', 'name': 'විකාර 🅿🆁🅾🅳🆄🅲🆃🅸🅾🅽', 'id': 333357644, 'id_str': '333357644', 'indices': [9, 18]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3940886871603692e+18,1394088687160369157,1.1654479357456097e+18,1165447935745609728,Darsha0,88870986,88870986,,,,,False,,,,0,0,0,0,1393529803148390404,1393529803148390404,False,False,si,,,,,,
1393966585153347587,Sun May 16 16:28:27 +0000 2021,1393966585153347587,1393966585153347587,@Sansajran ගම්බද මිනිස්සු වගේම නගරබද මුග්ධ පිරිසකුත් ඒ විදියටම දකිනවා. අම්මා තාත්තා මාස්ක් එක දාගෙන (ඒකත් නහය කොන එලියට එන විදියට) චූටි එකාට මෙලෝ දෙයක් නෑ. උන්ගෙ හිතේ මේක වැඩිහිටියන්ට විතරක් වැළඳෙන දෙයක් කියලා. පොඩි අයට අවදානම වැඩියි. නොතේරුමට තැන තැන අල්ලනවා නහය කට අල්ලනවා. මට තේරෙන්නෑ....,False,"[11, 291]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sansajran', 'name': '𝗦𝗮𝗻𝗱𝘂𝗻', 'id': 199129412, 'id_str': '199129412', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3938819826065326e+18,1393881982606532613,199129412.0,199129412,Sansajran,753680419007045632,753680419007045632,,,,,False,,,,0,1,1,0,1393881982606532613,1393881982606532613,False,False,si,,,,,,
