,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card
1151457694017941504,Wed Jul 17 11:44:41 +0000 2019,1151457694017941504,1151457694017941504,@isuru9696 හුකන්න සමන්ගල ගිහිං,False,"[11, 30]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'isuru9696', 'name': 'Luci👻☠️🇱🇰', 'id': 2326600502, 'id_str': '2326600502', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1513461612502098e+18,1151346161250209792,2326600502.0,2326600502,isuru9696,4296682354,4296682354,,,,,False,0,1,1,0,1151346161250209792,1151346161250209792,False,False,si,,,,,,,,,
1123628499053551617,Wed May 01 16:41:24 +0000 2019,1123628499053551617,1123628499053551617,@d1n3th යසිරු කාගෙත් පොදු බඩුවඒ කාලේ 😂,False,"[8, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'd1n3th', 'name': 'ƊƖƝЄƬӇ 彡', 'id': 956597128725372928, 'id_str': '956597128725372928', 'indices': [0, 7]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1236281992948818e+18,1123628199294881792,9.565971287253729e+17,956597128725372928,d1n3th,707102986049347584,707102986049347584,,,,,False,0,2,2,0,1123621563813724163,1123621563813724163,False,False,si,,,,,,,,,
1168529414705025024,Mon Sep 02 14:21:37 +0000 2019,1168529414705025024,1168529414705025024,පොන්න ජනාධිපති/ අගමැති තොපේ අම්මලට හුකන්න තොපි මොනවාද යකෝ මේව මෙහෙම වෙනකම් කරන්නේ...🤬🤬🤬  .අපි මොන තරම් කාලකන්නි ජාතියක්ද තොපි වගේ හට්ටි හුකන්නලා දෙන්නෙක් එක්ක මේ රටේ ජීවත් වෙන එකට...පක්ෂ අදාල නෑ...මොකා උනත් මේ දේවල් දකිද්දී මොන තරම් නම් දුකක්... https://t.co/mGATvXb5Us,False,"[0, 269]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mGATvXb5Us', 'expanded_url': 'https://www.facebook.com/100006429240717/posts/2916391625251784/', 'display_url': 'facebook.com/10000642924071…', 'indices': [246, 269]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2689353979,2689353979,,,,,False,0,0,0,0,1168529414705025024,1168529414705025024,False,False,si,,False,True,,,,,,
1147499544235692033,Sat Jul 06 13:36:25 +0000 2019,1147499544235692033,1147499544235692033,@duliponline @iamharshana1 බොන්නම අරං දීලා හදිස්සියක් උනත් හුකන්න සල්ලි නෑ.....😂😂😂,False,"[27, 82]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [0, 12]}, {'screen_name': 'iamharshana1', 'name': 'Harshana Kavshalya', 'id': 1072765984468021248, 'id_str': '1072765984468021248', 'indices': [13, 26]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1473987152730931e+18,1147398715273093120,799677397.0,799677397,duliponline,1120737878970118145,1120737878970118145,,,,,False,0,2,0,0,1147279364712779776,1147279364712779776,False,False,si,,,,,,,,,
1360859929645441024,Sun Feb 14 07:54:25 +0000 2021,1360859929645441024,1360859929645441024,@baba_sau ඔය කිම්බ පතුරු යන්න හුකන්න ඔනි ඈ,False,"[10, 42]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'baba_sau', 'name': 'සුබා Baba', 'id': 1331292327558610950, 'id_str': '1331292327558610950', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3608336658575606e+18,1360833665857560577,1.3493400090698998e+18,1349340009069899776,Sugath59401316,1349340009069899776,1349340009069899776,,,,,False,0,1,0,0,1360832921750282241,1360832921750282241,False,False,si,,,,,,,,,
1230105823357079552,Wed Feb 19 12:24:17 +0000 2020,1230105823357079552,1230105823357079552,"@STruenews @IsuruPraveen1 @SPriyawickrama පොන්නයා කියලා ඊට පස්සේ හුත්තා කියන් ඩ එපා මනුස්සයෝ
පොන්නයන්ට හුකන්න බෑ නේ.....",False,"[42, 120]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'STruenews', 'name': 'SriLanka TrueNews', 'id': 1200971428637503488, 'id_str': '1200971428637503488', 'indices': [0, 10]}, {'screen_name': 'IsuruPraveen1', 'name': 'ඉසුරු ප්\u200dරවීන්', 'id': 1160134389528842240, 'id_str': '1160134389528842240', 'indices': [11, 25]}, {'screen_name': 'SPriyawickrama', 'name': 'Shane Priyawickrama', 'id': 3269230976, 'id_str': '3269230976', 'indices': [26, 41]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2300994038027592e+18,1230099403802759171,1.2009714286375035e+18,1200971428637503488,STruenews,1194238790686130176,1194238790686130176,,,,,False,0,3,3,0,1229750463978971142,1229750463978971142,False,False,si,,,,,,,,,
1277170993081929729,Sun Jun 28 09:24:28 +0000 2020,1277170993081929729,1277170993081929729,සිංහලෙන් හුකන්න බටිටී / battisl  https://t.co/YtByaH0QG2 https://t.co/r4R3uSlAE8,False,"[0, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YtByaH0QG2', 'expanded_url': 'https://www.pornhub.com/view_video.php?viewkey=ph5ef85dc64bf90', 'display_url': 'pornhub.com/view_video.php…', 'indices': [33, 56]}], 'media': [{'id': 1277170985045618688, 'id_str': '1277170985045618688', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/EblsPoEUcAA0lJO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EblsPoEUcAA0lJO.jpg', 'url': 'https://t.co/r4R3uSlAE8', 'display_url': 'pic.twitter.com/r4R3uSlAE8', 'expanded_url': 'https://twitter.com/BaduhubTv/status/1277170993081929729/photo/1', 'type': 'photo', 'original_info': {'width': 1125, 'height': 826, 'focus_rects': [{'x': 0, 'y': 106, 'h': 630, 'w': 1125}, {'x': 8, 'y': 0, 'h': 826, 'w': 826}, {'x': 59, 'y': 0, 'h': 826, 'w': 725}, {'x': 215, 'y': 0, 'h': 826, 'w': 413}, {'x': 0, 'y': 0, 'h': 826, 'w': 1125}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 499, 'resize': 'fit'}, 'medium': {'w': 1125, 'h': 826, 'resize': 'fit'}, 'large': {'w': 1125, 'h': 826, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 536, 'y': 354, 'h': 24, 'w': 24}]}, 'medium': {'faces': [{'x': 887, 'y': 587, 'h': 41, 'w': 41}]}, 'orig': {'faces': [{'x': 887, 'y': 587, 'h': 41, 'w': 41}]}, 'large': {'faces': [{'x': 887, 'y': 587, 'h': 41, 'w': 41}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1243983798955585537,1243983798955585537,,,,,False,0,26,1,0,1277170993081929729,1277170993081929729,False,False,si,,False,True,"{'media': [{'id': 1277170985045618688, 'id_str': '1277170985045618688', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/EblsPoEUcAA0lJO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EblsPoEUcAA0lJO.jpg', 'url': 'https://t.co/r4R3uSlAE8', 'display_url': 'pic.twitter.com/r4R3uSlAE8', 'expanded_url': 'https://twitter.com/BaduhubTv/status/1277170993081929729/photo/1', 'type': 'photo', 'original_info': {'width': 1125, 'height': 826, 'focus_rects': [{'x': 0, 'y': 106, 'h': 630, 'w': 1125}, {'x': 8, 'y': 0, 'h': 826, 'w': 826}, {'x': 59, 'y': 0, 'h': 826, 'w': 725}, {'x': 215, 'y': 0, 'h': 826, 'w': 413}, {'x': 0, 'y': 0, 'h': 826, 'w': 1125}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 499, 'resize': 'fit'}, 'medium': {'w': 1125, 'h': 826, 'resize': 'fit'}, 'large': {'w': 1125, 'h': 826, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 536, 'y': 354, 'h': 24, 'w': 24}]}, 'medium': {'faces': [{'x': 887, 'y': 587, 'h': 41, 'w': 41}]}, 'orig': {'faces': [{'x': 887, 'y': 587, 'h': 41, 'w': 41}]}, 'large': {'faces': [{'x': 887, 'y': 587, 'h': 41, 'w': 41}]}}, 'media_key': '3_1277170985045618688', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 64, 'green': 60, 'blue': 59}, 'percentage': 75.48}, {'rgb': {'red': 164, 'green': 126, 'blue': 107}, 'percentage': 22.07}, {'rgb': {'red': 215, 'green': 186, 'blue': 169}, 'percentage': 1.25}, {'rgb': {'red': 112, 'green': 73, 'blue': 54}, 'percentage': 0.62}, {'rgb': {'red': 62, 'green': 69, 'blue': 73}, 'percentage': 0.44}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,
1121692484562640896,Fri Apr 26 08:28:23 +0000 2019,1121692484562640896,1121692484562640896,"ජනාධිපති මම කියලා දැනගත්තෙ ෆේස්බුක් එකෙන්.. 
-සිරිසේන -",False,"[0, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2430049045,2430049045,,,,,False,2,26,2,0,1121692484562640896,1121692484562640896,False,False,si,,,,,,,,,
1255131559381700608,Tue Apr 28 13:47:37 +0000 2020,1255131559381700608,1255131559381700608,ජනහද හදුනන මහජන බැංකුව ✌️😊🙏 https://t.co/lsLglri3u9,False,"[0, 27]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1255131505556254727, 'id_str': '1255131505556254727', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/EWsfdE8U8Ac6fRr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWsfdE8U8Ac6fRr.jpg', 'url': 'https://t.co/lsLglri3u9', 'display_url': 'pic.twitter.com/lsLglri3u9', 'expanded_url': 'https://twitter.com/Madurangakalpa1/status/1255131559381700608/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 935, 'focus_rects': [{'x': 0, 'y': 0, 'h': 420, 'w': 750}, {'x': 0, 'y': 0, 'h': 750, 'w': 750}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}, {'x': 162, 'y': 0, 'h': 935, 'w': 468}, {'x': 0, 'y': 0, 'h': 935, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 545, 'h': 680, 'resize': 'fit'}, 'large': {'w': 750, 'h': 935, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 935, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 271, 'y': 104, 'h': 199, 'w': 199}]}, 'small': {'faces': [{'x': 196, 'y': 75, 'h': 144, 'w': 144}]}, 'large': {'faces': [{'x': 271, 'y': 104, 'h': 199, 'w': 199}]}, 'medium': {'faces': [{'x': 271, 'y': 104, 'h': 199, 'w': 199}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,996060592354902017,996060592354902017,,,,,False,2,170,10,1,1255131559381700608,1255131559381700608,False,False,si,,False,True,"{'media': [{'id': 1255131505556254727, 'id_str': '1255131505556254727', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/EWsfdE8U8Ac6fRr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWsfdE8U8Ac6fRr.jpg', 'url': 'https://t.co/lsLglri3u9', 'display_url': 'pic.twitter.com/lsLglri3u9', 'expanded_url': 'https://twitter.com/Madurangakalpa1/status/1255131559381700608/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 935, 'focus_rects': [{'x': 0, 'y': 0, 'h': 420, 'w': 750}, {'x': 0, 'y': 0, 'h': 750, 'w': 750}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}, {'x': 162, 'y': 0, 'h': 935, 'w': 468}, {'x': 0, 'y': 0, 'h': 935, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 545, 'h': 680, 'resize': 'fit'}, 'large': {'w': 750, 'h': 935, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 935, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 271, 'y': 104, 'h': 199, 'w': 199}]}, 'small': {'faces': [{'x': 196, 'y': 75, 'h': 144, 'w': 144}]}, 'large': {'faces': [{'x': 271, 'y': 104, 'h': 199, 'w': 199}]}, 'medium': {'faces': [{'x': 271, 'y': 104, 'h': 199, 'w': 199}]}}, 'media_key': '3_1255131505556254727', 'ext_media_color': {'palette': [{'rgb': {'red': 132, 'green': 157, 'blue': 77}, 'percentage': 21.76}, {'rgb': {'red': 232, 'green': 224, 'blue': 200}, 'percentage': 12.23}, {'rgb': {'red': 213, 'green': 154, 'blue': 114}, 'percentage': 9.76}, {'rgb': {'red': 32, 'green': 35, 'blue': 42}, 'percentage': 7.24}, {'rgb': {'red': 172, 'green': 188, 'blue': 53}, 'percentage': 6.57}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,
911301030905708544,Fri Sep 22 18:47:51 +0000 2017,911301030905708544,911301030905708544,මම මුට කොහොම කතා කරන්නද මෛත්‍රී කැරියෝ පයිය තියාගෙන ඇට දෙකෙන් හුකන්න හදන්න එපා,False,"[0, 78]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,3049875241,3049875241,,,,,False,0,0,0,0,911301030905708544,911301030905708544,False,False,si,,,,,,,,,
1094943942838108160,Mon Feb 11 12:59:13 +0000 2019,1094943942838108160,1094943942838108160,"ඕන එකෙක් ඕන එකියක් එක්කත්, ඕන එකියක් ඕන එකෙක් එක්කත් හැමිණුනාට මට නම් කාරි නැහැ. උඹලගේ අහවල් එක උඹලගේ සැප. හැබැයි නිකං වටේ හැමණිලා කියවන්න එපා හෙන පොර වගේ. අඩුම තරමේ ලැජ්ජ වියන් දැන් වත්. ඒ කරලා බඳින්න හොයන්නේ virgin කෙල්ලෙක්ව/කොල්ලෙක්ව. අනේ හුකේ..!",False,"[0, 249]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.0949439405354066e+18,1094943940535406592,4867064842.0,4867064842,ExcuzeMiii,4867064842,4867064842,,,,,False,1,16,5,0,1094943928766193664,1094943928766193664,False,False,si,,,,,,,,"{'id': 1094943928766193664, 'id_str': '1094943928766193664'}",
773164884863352832,Tue Sep 06 14:24:07 +0000 2016,773164884863352832,773164884863352832,වෙන් අයි සේ අම්මට යූ සේ හුකන්න බ්‍රෝ! :D :D #eminemdoesitbetter #kaizerkaiz #lka https://t.co/nrSQWdOFy2,False,"[0, 104]","{'hashtags': [{'text': 'eminemdoesitbetter', 'indices': [44, 63]}, {'text': 'kaizerkaiz', 'indices': [64, 75]}, {'text': 'lka', 'indices': [76, 80]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nrSQWdOFy2', 'expanded_url': 'http://fb.me/V74LtIjs', 'display_url': 'fb.me/V74LtIjs', 'indices': [81, 104]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,416852441,416852441,,,,,False,0,0,0,0,773164884863352832,773164884863352832,False,False,si,,False,True,,,,,,
1121713856504586240,Fri Apr 26 09:53:18 +0000 2019,1121713856504586240,1121713856504586240,@imNaviya මෙහේ කන්‍යාවියෝ හොයාගන්න නැති නිසාද එහෙම කරන්නේ එයාලා? 😂,False,"[10, 66]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'imNaviya', 'name': '• NaVe∃n MaYanThA🇱🇰 🇬🇧', 'id': 3089536357, 'id_str': '3089536357', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1217047077209211e+18,1121704707720921089,3089536357.0,3089536357,imNaviya,432130044,432130044,,,,,False,0,4,1,1,1121704399565467649,1121704399565467649,False,False,si,,,,,,,,,
1248860791614234624,Sat Apr 11 06:29:50 +0000 2020,1248860791614234624,1248860791614234624,@lokuscene_ @vishiru @explosiveskull_ @TheNati81067450 ආ ඔක ගැන කලබල වෙන්න එපා. සචිනි නිමේෂා කියලා ඕකි වගේම තව එකියක් ඉන්නවා. අනික ඔක කියලා දැන් දෙතුන් මහක් විතර 😹😹😹😹. හුකන්න ඉල්ලලා නැ,False,"[55, 184]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'vishiru', 'name': 'V I S H W A 🇱🇰', 'id': 186032870, 'id_str': '186032870', 'indices': [12, 20]}, {'screen_name': 'explosiveskull_', 'name': '• S A C H I •', 'id': 1039555383918964736, 'id_str': '1039555383918964736', 'indices': [21, 37]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2488604921660908e+18,1248860492166090752,477723520.0,477723520,lahiruabey_,1163026373465792512,1163026373465792512,,,,,False,0,1,1,0,1247933736672526345,1247933736672526345,False,False,si,,,,,,,,,
1121694921344389120,Fri Apr 26 08:38:03 +0000 2019,1121694921344389120,1121694921344389120,"@ItsMeSithu @_Devendara_ උගේ අම්මට හුකන්න.ඕක තමයි කන්න දුන්න ඇත හපාකාල බෙදුම් වාදීන්ට පුක දීලා රට කෑවේ.
වේසිගෙ පුතා.😡😡😡
සමාවෙයන් මචන් කුණුහරප කිවුවට.
කැක්කුමයි බං.",False,"[25, 163]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsMeSithu', 'name': 'Sithummmm⚡🇱🇰', 'id': 2430049045, 'id_str': '2430049045', 'indices': [0, 11]}, {'screen_name': '_Devendara_', 'name': 'Devendara🇱🇰', 'id': 810490067571470336, 'id_str': '810490067571470336', 'indices': [12, 24]}], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.1216924845626409e+18,1121692484562640896,2430049045.0,2430049045,ItsMeSithu,333357644,333357644,,,,,False,0,2,0,0,1121692484562640896,1121692484562640896,False,False,si,,,,,,,,,
