,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,possibly_sensitive,possibly_sensitive_editable,card,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,extended_entities,self_thread
1389389352317296643,Tue May 04 01:20:09 +0000 2021,1389389352317296643,1389389352317296643,"හොදම යාලුවෙක් වගේ පිරිමියෙකුට ගෑනියෙක් එක්කත් , ගෑනියෙකුට පිරිමියෙක් එක්කත් ඉන්නම බැරිද?

සිප වැළදගැනීම් නැතිව හවසක උණු උණු වඩයක් කකා උණුසුම් කෝපි එකක් බොන හමුවීමක් තියෙන්නම බැරිද ?

අතින්වත් අල්ලන්නේ නැතිව මුලු ලෝකෙටම පේන්න එක වාහනේක කතා කර කර යන්නම බැරිද ?",False,"[0, 258]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,784553325291245568,784553325291245568,,,,,False,5,134,38,4,1389389352317296643,1389389352317296643,False,False,,,,si,,,,,,
1389556805039136769,Tue May 04 12:25:33 +0000 2021,1389556805039136769,1389556805039136769,"අවුරුදු ගානක් තිස්සේ මගේ හොදම යාලුවා කෙල්ලෙක්.
දැන්නම් අම්මා කෙනෙක්.",False,"[0, 68]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,859781372998803457,859781372998803457,,,,,False,0,29,2,0,1389556805039136769,1389556805039136769,False,False,,,,si,,,,,,
1388345178189025281,Sat May 01 04:10:59 +0000 2021,1388345178189025281,1388345178189025281,@25ShadesOfBrown @NightWingzzz චිචි ඔයා බූරුවෙක් 😌,False,"[31, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '25ShadesOfBrown', 'name': 'chichiᥫ᭡🇨🇦', 'id': 480050024, 'id_str': '480050024', 'indices': [0, 16]}, {'screen_name': 'NightWingzzz', 'name': 'Nightwing®🇱🇰', 'id': 2369956382, 'id_str': '2369956382', 'indices': [17, 30]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3883450689106903e+18,1388345068910690304,480050024.0,480050024,25ShadesOfBrown,623929922,623929922,,,,,False,0,0,1,0,1388344440360628225,1388344440360628225,False,False,,,,si,,,,,,
1388913132265869317,Sun May 02 17:47:50 +0000 2021,1388913132265869317,1388913132265869317,"@maalupaan ජැක් හොඳට බොනවා
ජැක්ට බඩ එනවා 

ව්‍යාග්‍රා පෙති ලොරි ගනන් ගෙන 
සුරලොවට යනවා",False,"[11, 86]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3887750050271355e+18,1388775005027135490,4632654077.0,4632654077,maalupaan,623929922,623929922,,,,,False,0,1,0,0,1388775005027135490,1388775005027135490,False,False,,,,si,,,,,,
1388345605978681352,Sat May 01 04:12:41 +0000 2021,1388345605978681352,1388345605978681352,@lahirunirmala Damn 😂😂😂😂,False,"[15, 24]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lahirunirmala', 'name': 'Hiru', 'id': 33105446, 'id_str': '33105446', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3883453741133414e+18,1388345374113341441,33105446.0,33105446,lahirunirmala,623929922,623929922,,,,,False,0,0,0,0,1388345374113341441,1388345374113341441,False,False,,,,en,,,,,,
1388329559075008512,Sat May 01 03:08:55 +0000 2021,1388329559075008512,1388329559075008512,"A/L වලට සතියකට කලින් අපේ යාළුවෙක්ගෙ තාත්තා නැති වුණා. වැල්ලවායෙ. 

අපි යාලුවෝ කීප දෙනෙකුට ඕනෑ වුණා මළ ගෙදර ඉවර වෙනකම් එහෙ ඉන්න. දවස් 4ක්. මං තාත්තගෙන් ඇහුවා විභාගෙට සතියයි මොකද කරන්නේ කියලා. තාත්තා කිව්වේ A/L කියන්නේ ජීවිතේ නෙමෙයි, යාලුවා වෙනුවෙන් පුළුවන් දෙයක් කරන්න කියලා. (1/2) https://t.co/QxLCGvl28r",False,"[0, 280]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1388329553672773635, 'id_str': '1388329553672773635', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/E0RWX5XXoAMoHJa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0RWX5XXoAMoHJa.jpg', 'url': 'https://t.co/QxLCGvl28r', 'display_url': 'pic.twitter.com/QxLCGvl28r', 'expanded_url': 'https://twitter.com/nandanamihindu/status/1388329559075008512/photo/1', 'type': 'photo', 'original_info': {'width': 960, 'height': 540, 'focus_rects': [{'x': 0, 'y': 2, 'h': 538, 'w': 960}, {'x': 420, 'y': 0, 'h': 540, 'w': 540}, {'x': 486, 'y': 0, 'h': 540, 'w': 474}, {'x': 609, 'y': 0, 'h': 540, 'w': 270}, {'x': 0, 'y': 0, 'h': 540, 'w': 960}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 540, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 540, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 352, 'y': 228, 'h': 96, 'w': 96}, {'x': 406, 'y': 10, 'h': 152, 'w': 152}]}, 'orig': {'faces': [{'x': 352, 'y': 228, 'h': 96, 'w': 96}, {'x': 406, 'y': 10, 'h': 152, 'w': 152}]}, 'small': {'faces': [{'x': 249, 'y': 161, 'h': 68, 'w': 68}, {'x': 287, 'y': 7, 'h': 107, 'w': 107}]}, 'medium': {'faces': [{'x': 352, 'y': 228, 'h': 96, 'w': 96}, {'x': 406, 'y': 10, 'h': 152, 'w': 152}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,15287607,15287607,,,,,False,24,196,4,1,1388329559075008512,1388329559075008512,False,False,False,True,,si,,,,,"{'media': [{'id': 1388329553672773635, 'id_str': '1388329553672773635', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/E0RWX5XXoAMoHJa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0RWX5XXoAMoHJa.jpg', 'url': 'https://t.co/QxLCGvl28r', 'display_url': 'pic.twitter.com/QxLCGvl28r', 'expanded_url': 'https://twitter.com/nandanamihindu/status/1388329559075008512/photo/1', 'type': 'photo', 'original_info': {'width': 960, 'height': 540, 'focus_rects': [{'x': 0, 'y': 2, 'h': 538, 'w': 960}, {'x': 420, 'y': 0, 'h': 540, 'w': 540}, {'x': 486, 'y': 0, 'h': 540, 'w': 474}, {'x': 609, 'y': 0, 'h': 540, 'w': 270}, {'x': 0, 'y': 0, 'h': 540, 'w': 960}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 540, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 540, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 352, 'y': 228, 'h': 96, 'w': 96}, {'x': 406, 'y': 10, 'h': 152, 'w': 152}]}, 'orig': {'faces': [{'x': 352, 'y': 228, 'h': 96, 'w': 96}, {'x': 406, 'y': 10, 'h': 152, 'w': 152}]}, 'small': {'faces': [{'x': 249, 'y': 161, 'h': 68, 'w': 68}, {'x': 287, 'y': 7, 'h': 107, 'w': 107}]}, 'medium': {'faces': [{'x': 352, 'y': 228, 'h': 96, 'w': 96}, {'x': 406, 'y': 10, 'h': 152, 'w': 152}]}}, 'media_key': '3_1388329553672773635', 'ext_media_color': {'palette': [{'rgb': {'red': 189, 'green': 181, 'blue': 168}, 'percentage': 78.27}, {'rgb': {'red': 112, 'green': 109, 'blue': 100}, 'percentage': 10.06}, {'rgb': {'red': 35, 'green': 37, 'blue': 54}, 'percentage': 6.32}, {'rgb': {'red': 94, 'green': 64, 'blue': 56}, 'percentage': 1.19}, {'rgb': {'red': 188, 'green': 199, 'blue': 220}, 'percentage': 0.71}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}","{'id': 1388329559075008512, 'id_str': '1388329559075008512'}"
1388349972777553922,Sat May 01 04:30:02 +0000 2021,1388349972777553922,1388349972777553922,@25ShadesOfBrown @NightWingzzz නෑ ඉතිං මං කිව්වෙ අපි දෙන්න ගැලපෙනව කියල 😌,False,"[31, 73]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '25ShadesOfBrown', 'name': 'chichiᥫ᭡🇨🇦', 'id': 480050024, 'id_str': '480050024', 'indices': [0, 16]}, {'screen_name': 'NightWingzzz', 'name': 'Nightwing®🇱🇰', 'id': 2369956382, 'id_str': '2369956382', 'indices': [17, 30]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3883462160067994e+18,1388346216006799360,480050024.0,480050024,25ShadesOfBrown,623929922,623929922,,,,,False,0,0,1,0,1388344440360628225,1388344440360628225,False,False,,,,si,,,,,,
1388344497189179395,Sat May 01 04:08:16 +0000 2021,1388344497189179395,1388344497189179395,@dialoglk 18,False,"[10, 12]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dialoglk', 'name': 'Dialog Axiata', 'id': 16510448, 'id_str': '16510448', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3880932727576617e+18,1388093272757661696,16510448.0,16510448,dialoglk,623929922,623929922,,,,,False,0,0,0,0,1388093272757661696,1388093272757661696,False,False,,,,und,,,,,,
1389843269178335233,Wed May 05 07:23:52 +0000 2021,1389843269178335233,1389843269178335233,"@Udayawickramar1 @ShayamikaM @nnalani1231 @Cats1st_ @mdpiyananda @Bandula07160007 @DjE6sRhJXFJIrCR @pdsiriwardana @KirbyslA @KMeeeaaow @deshanlasitha7 @H_S_KandyHamu @imVedda @blackaustralian @uruzikal @UdanaNadun @ceylonincolor @DulithK @Wasanth53468261 @ChabieHerath @KuwaitNjb @RanjitWickreme2 @officialunp @RW_UNP @anuradisanayake @GotabayaR @TDissnayaka @slppofficial @kRZyb137TROd7nL @8skcMWByyTnXuU3 @PivithuruHelaU @leaderslk @duplicatesiri @F3Il2LaKdgeaVUw @KaviSenu @wimalweerawansa @CharukaLive @TharunyataHetak @PortCityColombo @ParliamentLK @srilanka_police @sajithpremadasa කෙලින් පිළිතුරක් දෙන්න, දන්නේ නැති නිසා අහන්නේ , ඇයි ඒ කෝටි ගනනක් වටින් කහ තොගය පුච්චලා දැම්මේ ?ඔන්න හද පෙන්නනකොට ඇගිල්ල දිහා බලන්න එපා කියලා කියන්න එපා.",False,"[588, 741]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Udayawickramar1', 'name': 'Udaya wickramarathna', 'id': 1360723681840951299, 'id_str': '1360723681840951299', 'indices': [0, 16]}, {'screen_name': 'ShayamikaM', 'name': 'Shyamika madhuranga', 'id': 1376102453402341377, 'id_str': '1376102453402341377', 'indices': [17, 28]}, {'screen_name': 'nnalani1231', 'name': 'nnalani123@gmail.com', 'id': 761881252131508224, 'id_str': '761881252131508224', 'indices': [29, 41]}, {'screen_name': 'Cats1st_', 'name': 'ᵗʰᵉϲɑԵ.. MℰᎯᎾᏇ ලබා උපන් හැටි 🍥', 'id': 1274005632203534338, 'id_str': '1274005632203534338', 'indices': [42, 51]}, {'screen_name': 'mdpiyananda', 'name': 'D.M.P.B.Esalapola', 'id': 2590913816, 'id_str': '2590913816', 'indices': [52, 64]}, {'screen_name': 'Bandula07160007', 'name': 'Bandula', 'id': 1328349125025345536, 'id_str': '1328349125025345536', 'indices': [65, 81]}, {'screen_name': 'DjE6sRhJXFJIrCR', 'name': 'සද සොත්ති', 'id': 1359739462662516739, 'id_str': '1359739462662516739', 'indices': [82, 98]}, {'screen_name': 'pdsiriwardana', 'name': 'Damith Siriwardana', 'id': 761217807870664708, 'id_str': '761217807870664708', 'indices': [99, 113]}, {'screen_name': 'KirbyslA', 'name': 'Anthony W', 'id': 847019233, 'id_str': '847019233', 'indices': [114, 123]}, {'screen_name': 'KMeeeaaow', 'name': ""K'at දෙයියෝ"", 'id': 1332328656308297739, 'id_str': '1332328656308297739', 'indices': [124, 134]}, {'screen_name': 'deshanlasitha7', 'name': 'Deshan Lasitha S1', 'id': 1186566199569596416, 'id_str': '1186566199569596416', 'indices': [135, 150]}, {'screen_name': 'H_S_KandyHamu', 'name': 'හා.සේ නුවර හාමු', 'id': 1242393816243429377, 'id_str': '1242393816243429377', 'indices': [151, 165]}, {'screen_name': 'imVedda', 'name': 'Vedda-වැද්දා® \U0001f9d4🏹\U0001fa93🍗', 'id': 1342507944173314051, 'id_str': '1342507944173314051', 'indices': [166, 174]}, {'screen_name': 'blackaustralian', 'name': 'Sunil Govinnage, PhD', 'id': 183159390, 'id_str': '183159390', 'indices': [175, 191]}, {'screen_name': 'uruzikal', 'name': 'රු 🇱🇰', 'id': 1057457915777507329, 'id_str': '1057457915777507329', 'indices': [192, 201]}, {'screen_name': 'UdanaNadun', 'name': 'Nadun Udana Rajaguru 🇱🇰', 'id': 3326875423, 'id_str': '3326875423', 'indices': [202, 213]}, {'screen_name': 'ceylonincolor', 'name': 'Ceylon in Color', 'id': 1351887351455252481, 'id_str': '1351887351455252481', 'indices': [214, 228]}, {'screen_name': 'DulithK', 'name': 'Dulith Kasun (DK)', 'id': 55178704, 'id_str': '55178704', 'indices': [229, 237]}, {'screen_name': 'Wasanth53468261', 'name': 'Wasantha Perera', 'id': 1168509537831325696, 'id_str': '1168509537831325696', 'indices': [238, 254]}, {'screen_name': 'ChabieHerath', 'name': 'Chabie Herath', 'id': 1310235495054544896, 'id_str': '1310235495054544896', 'indices': [255, 268]}, {'screen_name': 'KuwaitNjb', 'name': 'Njb Sri Lanka (Kuwait )', 'id': 1336752658129022980, 'id_str': '1336752658129022980', 'indices': [269, 279]}, {'screen_name': 'RanjitWickreme2', 'name': 'Ranjit Wickremeratne', 'id': 1061247386289197062, 'id_str': '1061247386289197062', 'indices': [280, 296]}, {'screen_name': 'officialunp', 'name': 'UNP', 'id': 785344686, 'id_str': '785344686', 'indices': [297, 309]}, {'screen_name': 'RW_UNP', 'name': 'Ranil Wickremesinghe', 'id': 2913830408, 'id_str': '2913830408', 'indices': [310, 317]}, {'screen_name': 'anuradisanayake', 'name': 'Anura Kumara Dissanayake', 'id': 2549159352, 'id_str': '2549159352', 'indices': [318, 334]}, {'screen_name': 'GotabayaR', 'name': 'Gotabaya Rajapaksa', 'id': 3191855185, 'id_str': '3191855185', 'indices': [335, 345]}, {'screen_name': 'TDissnayaka', 'name': 'වීසා👀❤', 'id': 1294115813067128832, 'id_str': '1294115813067128832', 'indices': [346, 358]}, {'screen_name': 'slppofficial', 'name': 'ශ්\u200dරී ලංකා පොදුජන පෙරමුණ', 'id': 944981419897638912, 'id_str': '944981419897638912', 'indices': [359, 372]}, {'screen_name': 'kRZyb137TROd7nL', 'name': 'ශ්\u200dරි ලංකා පොදුජන තරුණ පෙරමුණ-වලපනේ', 'id': 1199910352617500673, 'id_str': '1199910352617500673', 'indices': [373, 389]}, {'screen_name': '8skcMWByyTnXuU3', 'name': 'නොඳි සෙන\u200b හුතෝභය (ඉඔමගෙ හුථො)', 'id': 1351370776188866564, 'id_str': '1351370776188866564', 'indices': [390, 406]}, {'screen_name': 'PivithuruHelaU', 'name': 'පිවිතුරු හෙළ උරුමය', 'id': 1022554991406399489, 'id_str': '1022554991406399489', 'indices': [407, 422]}, {'screen_name': 'leaderslk', 'name': 'තරුණයාට රට භාර දෙමු', 'id': 1127253426423902208, 'id_str': '1127253426423902208', 'indices': [423, 433]}, {'screen_name': 'duplicatesiri', 'name': 'ඒ ආර් සිරිසේන', 'id': 1170970905117437952, 'id_str': '1170970905117437952', 'indices': [434, 448]}, {'screen_name': 'F3Il2LaKdgeaVUw', 'name': 'සදන් කුමර', 'id': 1369975679006117897, 'id_str': '1369975679006117897', 'indices': [449, 465]}, {'screen_name': 'KaviSenu', 'name': 'Senu_Kavi', 'id': 1344196765440991237, 'id_str': '1344196765440991237', 'indices': [466, 475]}, {'screen_name': 'wimalweerawansa', 'name': 'Wimal Weerawansa', 'id': 112602476, 'id_str': '112602476', 'indices': [476, 492]}, {'screen_name': 'CharukaLive', 'name': 'රාස්පුටින් | Rasputin', 'id': 1245643406493093889, 'id_str': '1245643406493093889', 'indices': [493, 505]}, {'screen_name': 'TharunyataHetak', 'name': 'Tharunyata Hetak', 'id': 2989646225, 'id_str': '2989646225', 'indices': [506, 522]}, {'screen_name': 'PortCityColombo', 'name': 'Port City Colombo', 'id': 3099595903, 'id_str': '3099595903', 'indices': [523, 539]}, {'screen_name': 'ParliamentLK', 'name': 'Parliament of Sri Lanka', 'id': 1595096221, 'id_str': '1595096221', 'indices': [540, 553]}, {'screen_name': 'srilanka_police', 'name': 'Sri Lanka Police', 'id': 971738052, 'id_str': '971738052', 'indices': [554, 570]}, {'screen_name': 'sajithpremadasa', 'name': 'Sajith Premadasa', 'id': 106014897, 'id_str': '106014897', 'indices': [571, 587]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3898418342859694e+18,1389841834285969410,1.3607236818409513e+18,1360723681840951299,Udayawickramar1,1250048900809007109,1250048900809007109,,,,,False,0,3,2,0,1380085897253675010,1380085897253675010,False,False,,,,si,,,,,,
1389548630609072134,Tue May 04 11:53:04 +0000 2021,1389548630609072134,1389548630609072134,@dil_jayarathne පව්කාරයෙක් කවුරු උනත් 😂😂😂,False,"[16, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dil_jayarathne', 'name': '⚰️ø¤☠️۩👹️ඇට කටුස්👹️۩☠️ø¤⚰️', 'id': 1058556126566875137, 'id_str': '1058556126566875137', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3895140736882237e+18,1389514073688223749,1.0585561265668751e+18,1058556126566875137,dil_jayarathne,623929922,623929922,,,,,False,0,1,0,0,1389514073688223749,1389514073688223749,False,False,,,,si,,,,,,
1388345872132370432,Sat May 01 04:13:44 +0000 2021,1388345872132370432,1388345872132370432,"Once a bitch, always a bitch 😌",False,"[0, 30]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,623929922,623929922,,,,,False,4,24,1,1,1388345872132370432,1388345872132370432,False,False,,,,en,,,,,,
1387676525261058049,Thu Apr 29 07:54:00 +0000 2021,1387676525261058049,1387676525261058049,@Jude_H_Fernando පෙන්න කෙල්ලෙක් දාගනි....දාගත්තය...යාලුවා වගේ...අර කෙල්ල එක්ක නෝමල් ඉඳපන්....😁😌😌,False,"[17, 96]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Jude_H_Fernando', 'name': 'Dr. John H. Watson', 'id': 911206472956223488, 'id_str': '911206472956223488', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3876746775443087e+18,1387674677544308736,9.112064729562235e+17,911206472956223488,Jude_H_Fernando,3759972254,3759972254,,,,,False,0,1,1,0,1384902839575748609,1384902839575748609,False,False,,,,si,,,,,,
1388345374113341441,Sat May 01 04:11:46 +0000 2021,1388345374113341441,1388345374113341441,this 👉 https://t.co/sENycQwfYd,False,"[0, 6]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1388345302633963520, 'id_str': '1388345302633963520', 'indices': [7, 30], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1388345302633963520/pu/img/u4bwTVHof4gNGTBa.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1388345302633963520/pu/img/u4bwTVHof4gNGTBa.jpg', 'url': 'https://t.co/sENycQwfYd', 'display_url': 'pic.twitter.com/sENycQwfYd', 'expanded_url': 'https://twitter.com/lahirunirmala/status/1388345374113341441/video/1', 'type': 'photo', 'original_info': {'width': 576, 'height': 1024}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,33105446,33105446,,,,,True,6,8,3,2,1388345374113341441,1388345374113341441,False,False,False,True,,en,,1.3883398280816271e+18,1388339828081627137,"{'url': 'https://t.co/ULIqtDbPH5', 'expanded': 'https://twitter.com/thish_d/status/1388339828081627137', 'display': 'twitter.com/thish_d/status…'}","{'media': [{'id': 1388345302633963520, 'id_str': '1388345302633963520', 'indices': [7, 30], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1388345302633963520/pu/img/u4bwTVHof4gNGTBa.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1388345302633963520/pu/img/u4bwTVHof4gNGTBa.jpg', 'url': 'https://t.co/sENycQwfYd', 'display_url': 'pic.twitter.com/sENycQwfYd', 'expanded_url': 'https://twitter.com/lahirunirmala/status/1388345374113341441/video/1', 'type': 'video', 'original_info': {'width': 576, 'height': 1024}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [9, 16], 'duration_millis': 12433, 'variants': [{'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1388345302633963520/pu/vid/320x568/HgzgAnVU0arv4WCe.mp4?tag=12'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1388345302633963520/pu/pl/2CzkU7GyPBF-KFpw.m3u8?tag=12'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1388345302633963520/pu/vid/576x1024/dhXR2N0O4a6lENJQ.mp4?tag=12'}, {'bitrate': 950000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1388345302633963520/pu/vid/480x852/nQmT-YxvKNIWPZSa.mp4?tag=12'}]}, 'features': {}, 'media_key': '7_1388345302633963520', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 195, 'green': 192, 'blue': 185}, 'percentage': 50.52}, {'rgb': {'red': 86, 'green': 36, 'blue': 45}, 'percentage': 27.12}, {'rgb': {'red': 144, 'green': 97, 'blue': 77}, 'percentage': 8.27}, {'rgb': {'red': 32, 'green': 27, 'blue': 49}, 'percentage': 4.97}, {'rgb': {'red': 49, 'green': 62, 'blue': 104}, 'percentage': 2.19}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '185'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",
1387775310519803917,Thu Apr 29 14:26:32 +0000 2021,1387775310519803917,1387775310519803917,බොන්න එපා කියන්න එකෙක් නැතිහැටි 🤓💔,False,"[0, 34]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2240150923,2240150923,,,,,False,0,30,11,0,1387775310519803917,1387775310519803917,False,False,,,,si,,,,,,
1389452027432816640,Tue May 04 05:29:12 +0000 2021,1389452027432816640,1389452027432816640,"@donweer7 මට කලින් එකෙක් කියල වළදාල.
අනිත් එක්කෙනාගෙ නම කියන්නම්",False,"[10, 64]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'donweer7', 'name': 'DonWeer', 'id': 70366634, 'id_str': '70366634', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3894493431286538e+18,1389449343128653824,70366634.0,70366634,donweer7,1231583677869588480,1231583677869588480,,,,,False,0,3,1,0,1389433488739246080,1389433488739246080,False,False,,,,si,,,,,,
1388129703341428742,Fri Apr 30 13:54:46 +0000 2021,1388129703341428742,1388129703341428742,@Disapamok @25ShadesOfBrown Cad bocca,False,"[28, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Disapamok', 'name': 'Dizy', 'id': 1084343288767733761, 'id_str': '1084343288767733761', 'indices': [0, 10]}, {'screen_name': '25ShadesOfBrown', 'name': 'chichiᥫ᭡🇨🇦', 'id': 480050024, 'id_str': '480050024', 'indices': [11, 27]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3881296130715894e+18,1388129613071589376,1.0843432887677338e+18,1084343288767733761,Disapamok,623929922,623929922,,,,,False,0,0,0,0,1388118788902690816,1388118788902690816,False,False,,,,it,,,,,,
1388344105583792128,Sat May 01 04:06:43 +0000 2021,1388344105583792128,1388344105583792128,@dialoglk 2,False,"[10, 11]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dialoglk', 'name': 'Dialog Axiata', 'id': 16510448, 'id_str': '16510448', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3880932727576617e+18,1388093272757661696,16510448.0,16510448,dialoglk,623929922,623929922,,,,,False,0,0,0,0,1388093272757661696,1388093272757661696,False,False,,,,und,,,,,,
1389790957755932675,Wed May 05 03:56:00 +0000 2021,1389790957755932675,1389790957755932675,"apparently if you put your name in alphabetical order, it sounds pretty … 

achiins 💜",False,"[0, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,480050024,480050024,,,,,False,0,67,19,36,1389790957755932675,1389790957755932675,False,False,,,,en,,,,,,"{'id': 1389790957755932675, 'id_str': '1389790957755932675'}"
1387840676470034432,Thu Apr 29 18:46:16 +0000 2021,1387840676470034432,1387840676470034432,@Nimezzz im sensing a scam,False,"[9, 26]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Nimezzz', 'name': 'Nimesh Nishara 🇱🇰', 'id': 911573887, 'id_str': '911573887', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3878394114175877e+18,1387839411417587714,911573887.0,911573887,Nimezzz,623929922,623929922,,,,,False,0,1,1,0,1387837212092362755,1387837212092362755,False,False,,,,en,,,,,,
