,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,conversation_control,limited_actions,self_thread,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card
1126115000060452865,Wed May 08 13:21:52 +0000 2019,1126115000060452865,1126115000060452865,@AzzamAmeen තොත් කැරියා තොපි කොහොම රැගුවත් 5000year අපි රගන්නේ හුත්තො  බදුර්දින්.ට ජාතක උන උබලා දැන් ඌරු මස් කන්නෙ හිරෙ ඉදන්,False,"[12, 124]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AzzamAmeen', 'name': 'Azzam Ameen', 'id': 140784400, 'id_str': '140784400', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.125732579716395e+18,1125732579716395008,140784400.0,140784400,AzzamAmeen,718289305005920256,718289305005920256,,,,,False,0,0,0,0,1125732579716395008,1125732579716395008,False,False,si,,,,,,,,,,,
1229908606180626432,Tue Feb 18 23:20:36 +0000 2020,1229908606180626432,1229908606180626432,"ගොඩ කාලෙකින් කුනුහරපයක් කිව්වේ නෑ. ඒක නිසා ඕන්. 
කැරියා.",False,"[0, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,327293824,327293824,,,,,False,0,55,10,0,1229908606180626432,1229908606180626432,False,False,si,,,,,,,,,,,
1352865322865356800,Sat Jan 23 06:26:42 +0000 2021,1352865322865356800,1352865322865356800,@welle_some @ChalakaJagath @Pushpe_ @Its_Me_S_Soori @gim_Rathnayaka_ @WaruAnu කැරි නාකි වේසිගේ පුතා වැල්ලේ පුක දීපු පලියට මෙතන හැමිනෙන්න එපා  කැරියා වගේ හිටපන්,False,"[78, 159]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'welle_some', 'name': 'වැල්ලේ සෝමේ', 'id': 1309497062656860162, 'id_str': '1309497062656860162', 'indices': [0, 11]}, {'screen_name': 'ChalakaJagath', 'name': 'අතිගරු ශ්\u200dරීමත් මම මචං 🇱🇰 ☸️🌞🌞🌞🌞🌞', 'id': 1269561318547300352, 'id_str': '1269561318547300352', 'indices': [12, 26]}, {'screen_name': 'Pushpe_', 'name': 'Pushpe', 'id': 1334831674933137411, 'id_str': '1334831674933137411', 'indices': [27, 35]}, {'screen_name': 'Its_Me_S_Soori', 'name': 'ֆɦǟռ....✍️(..Hҽʅʅσ Pҽҽρʂ..🙋) 🇱🇰', 'id': 1196374198408450048, 'id_str': '1196374198408450048', 'indices': [36, 51]}, {'screen_name': 'gim_Rathnayaka_', 'name': '✨_ගිම්සි_Гим _✍🏻_\U0001f90e\U0001f90d_✨', 'id': 1256116522415796224, 'id_str': '1256116522415796224', 'indices': [52, 68]}, {'screen_name': 'WaruAnu', 'name': '𝕎𝕒𝕣𝕦🦁 𝕒𝕟❤', 'id': 1269164273013608450, 'id_str': '1269164273013608450', 'indices': [69, 77]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.352863674298413e+18,1352863674298413056,1.3094970626568602e+18,1309497062656860162,welle_some,1282498192228208643,1282498192228208643,,,,,False,0,1,2,0,1352829371489243138,1352829371489243138,False,False,si,,,,,,,,,,,
1219479568165285889,Tue Jan 21 04:39:20 +0000 2020,1219479568165285889,1219479568165285889,@AzzamAmeen පල හුත්තිගේ පුතා පොන්න කැරියා..🤣,False,"[12, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AzzamAmeen', 'name': 'Azzam Ameen', 'id': 140784400, 'id_str': '140784400', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2187702818184684e+18,1218770281818468353,140784400.0,140784400,AzzamAmeen,200401964,200401964,,,,,False,0,2,1,0,1218770281818468353,1218770281818468353,False,False,si,,,,,,,,,,,
1025757582701416448,Sat Aug 04 14:57:20 +0000 2018,1025757582701416448,1025757582701416448,"මගෙ නම ඩෙෆියා මමත් හෙන කැරියා
#KeepTheChainGoing",False,"[0, 48]","{'hashtags': [{'text': 'KeepTheChainGoing', 'indices': [30, 48]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3334390273,3334390273,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,24,1,0,1025757582701416448,1025757582701416448,False,False,si,,,,,,,,,,,
1217854391769878530,Thu Jan 16 17:01:28 +0000 2020,1217854391769878530,1217854391769878530,@cr7rizni I can remember 🤦🏽‍♂️😅 #elaelaela,False,"[10, 42]","{'hashtags': [{'text': 'elaelaela', 'indices': [32, 42]}], 'symbols': [], 'user_mentions': [{'screen_name': 'cr7rizni', 'name': '🐐', 'id': 237102072, 'id_str': '237102072', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.217853986583253e+18,1217853986583252993,237102072.0,237102072,cr7rizni,3248627264,3248627264,,,,,False,0,0,1,0,1217853986583252993,1217853986583252993,False,False,en,,,,,,,,,,,
1098853233471119361,Fri Feb 22 07:53:21 +0000 2019,1098853233471119361,1098853233471119361,"ඔයා කැරියා නම්, මම සුරංග ලක්මාල් 🤩 #SriLankanPickupLines",False,"[0, 56]","{'hashtags': [{'text': 'SriLankanPickupLines', 'indices': [35, 56]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2483063340,2483063340,,,,,False,0,25,0,1,1098853233471119361,1098853233471119361,False,False,si,,,,,,,,,,,
1187914119703334912,Sat Oct 26 02:09:31 +0000 2019,1187914119703334912,1187914119703334912,"උඹේ අම්මට උකෝනවා කැරියා
බලන්න කෝල් කරපු එයාගේ ඒ වචන ටිකේ තියෙන හැදියාව. 
ගෝඨාසම ගේමු",False,"[0, 84]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,329826075,329826075,,,,,False,0,1,0,0,1187914119703334912,1187914119703334912,False,False,si,,,,,,,,,,,
1189186361779089409,Tue Oct 29 14:24:57 +0000 2019,1189186361779089409,1189186361779089409,@Yasiru_ @ohThatBrokeKid @ExcuzeMiReturn @thimiraonline @maalupaan ඩැනියා මමත් හිතුවෙ මුල් දවස් වල කෙල්ලෙක් කියලා 😂😂✋,False,"[67, 117]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Yasiru_', 'name': 'SEEKER 🔭', 'id': 727759822955909120, 'id_str': '727759822955909120', 'indices': [0, 8]}, {'screen_name': 'ohThatBrokeKid', 'name': 'ගින්නා 🚀 is gone for a while', 'id': 1742620412, 'id_str': '1742620412', 'indices': [9, 24]}, {'screen_name': 'ExcuzeMiReturn', 'name': 'Oliver', 'id': 1250770597933547521, 'id_str': '1250770597933547521', 'indices': [25, 40]}, {'screen_name': 'thimiraonline', 'name': 'Thimira Madhusanka Thenuwara', 'id': 190986031, 'id_str': '190986031', 'indices': [41, 55]}, {'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [56, 66]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1891861913142108e+18,1189186191314210816,7.277598229559091e+17,727759822955909120,Yasiru_,253545294,253545294,,,,,False,0,1,1,0,1189185654770421760,1189185654770421760,False,False,si,,,,,,,,,,,
1122340059741601792,Sun Apr 28 03:21:36 +0000 2019,1122340059741601792,1122340059741601792,@trueThari ගොත කැරියා කියන කතාව,False,"[11, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'trueThari', 'name': 'Tharindu N. Madusanka', 'id': 2365557032, 'id_str': '2365557032', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1221800300820603e+18,1122180030082060290,2365557032.0,2365557032,trueThari,1482424418,1482424418,,,,,False,0,2,0,0,1122180030082060290,1122180030082060290,False,False,si,,,,,,,,,,,
1097093555506405376,Sun Feb 17 11:21:01 +0000 2019,1097093555506405376,1097093555506405376,"කවුරුහරි නස්පුක් වෙන්න වැදිලා කියවන වෙලාවක්,කන සාක්කුවේ දාගෙන නටන කෙනෙක්,සමාජේ වගකිවයුතු මිනිස්සු ඒ වගකීම්  වලින් මොහොතකට මිදිලා රිලැක්ස් වෙන වෙලාවක්..මේ වගේ තැනක තමුනුත් ඒ ආතල් ඒකට සෙට්වෙන්නේ නැතුව සේරටම කලින් ෆෝන් එක එලියට අරන් කැමරාව අටවගන්න හිකනලෙක් උඹලෑ සෙට් එකෙත් ඉන්නවද..?",False,"[0, 279]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7816622,7816622,,,,,False,8,58,4,2,1097093555506405376,1097093555506405376,False,False,si,,,,,,,,,,,
1350391166638858245,Sat Jan 16 10:35:17 +0000 2021,1350391166638858245,1350391166638858245,@jurongbird කැරියා 😍,False,"[12, 20]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jurongbird', 'name': 'Jurong Bird', 'id': 922888777378549760, 'id_str': '922888777378549760', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3503907482947052e+18,1350390748294705152,9.228887773785498e+17,922888777378549760,jurongbird,1331632445666459648,1331632445666459648,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,0,0,1350390748294705152,1350390748294705152,False,False,si,,,,,,,,,,,
1189186626678747138,Tue Oct 29 14:26:00 +0000 2019,1189186626678747138,1189186626678747138,@rasiikalink @ohThatBrokeKid @ExcuzeMiReturn @thimiraonline @maalupaan කැරියා ඕකා followerස් පෙරේතයෙක්😂,False,"[71, 103]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ohThatBrokeKid', 'name': 'ගින්නා 🚀 is gone for a while', 'id': 1742620412, 'id_str': '1742620412', 'indices': [13, 28]}, {'screen_name': 'ExcuzeMiReturn', 'name': 'Oliver', 'id': 1250770597933547521, 'id_str': '1250770597933547521', 'indices': [29, 44]}, {'screen_name': 'thimiraonline', 'name': 'Thimira Madhusanka Thenuwara', 'id': 190986031, 'id_str': '190986031', 'indices': [45, 59]}, {'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [60, 70]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1891863617790894e+18,1189186361779089409,253545294.0,253545294,Rasikalink,727759822955909120,727759822955909120,,,,,False,0,0,0,0,1189185654770421760,1189185654770421760,False,False,si,,,,,,,,,,,
1200058617413750785,Thu Nov 28 14:27:25 +0000 2019,1200058617413750785,1200058617413750785,@hashhotrebz @imasha_fernando කැරියා😂✋,False,"[30, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hashhotrebz', 'name': 'Yo!', 'id': 2829869809, 'id_str': '2829869809', 'indices': [0, 12]}, {'screen_name': 'imasha_fernando', 'name': 'Imasha Fernando', 'id': 1337674864178515973, 'id_str': '1337674864178515973', 'indices': [13, 29]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2000584838165955e+18,1200058483816595457,2829869809.0,2829869809,hashhotrebz,727759822955909120,727759822955909120,,,,,False,0,2,1,0,1200028857929273344,1200028857929273344,False,False,si,,,,,,,,,,,
1229731880708268037,Tue Feb 18 11:38:22 +0000 2020,1229731880708268037,1229731880708268037,@SKathriarachc එකක් කියනවකො 😂,False,"[15, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SKathriarachc', 'name': '💙\U0001f9daShani 🇱🇰 \U0001f9da💙', 'id': 4695571118, 'id_str': '4695571118', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2297216168058757e+18,1229721616805875714,4695571118.0,4695571118,SKathriarachc,1086859072735928320,1086859072735928320,,,,,False,0,6,1,0,1229721616805875714,1229721616805875714,False,False,si,,,,,,,,,,,
1352864483501371394,Sat Jan 23 06:23:22 +0000 2021,1352864483501371394,1352864483501371394,"@ChalakaJagath @Pushpe_ @Its_Me_S_Soori @gim_Rathnayaka_ @WaruAnu උඹට කෙල්ලන්ට අනන් මනන් කියන්න පුලුවන් , අම්මට කියද්දි දනවා නේ පුක කැරියා",False,"[66, 138]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ChalakaJagath', 'name': 'අතිගරු ශ්\u200dරීමත් මම මචං 🇱🇰 ☸️🌞🌞🌞🌞🌞', 'id': 1269561318547300352, 'id_str': '1269561318547300352', 'indices': [0, 14]}, {'screen_name': 'Pushpe_', 'name': 'Pushpe', 'id': 1334831674933137411, 'id_str': '1334831674933137411', 'indices': [15, 23]}, {'screen_name': 'Its_Me_S_Soori', 'name': 'ֆɦǟռ....✍️(..Hҽʅʅσ Pҽҽρʂ..🙋) 🇱🇰', 'id': 1196374198408450048, 'id_str': '1196374198408450048', 'indices': [24, 39]}, {'screen_name': 'gim_Rathnayaka_', 'name': '✨_ගිම්සි_Гим _✍🏻_\U0001f90e\U0001f90d_✨', 'id': 1256116522415796224, 'id_str': '1256116522415796224', 'indices': [40, 56]}, {'screen_name': 'WaruAnu', 'name': '𝕎𝕒𝕣𝕦🦁 𝕒𝕟❤', 'id': 1269164273013608450, 'id_str': '1269164273013608450', 'indices': [57, 65]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.352864007313494e+18,1352864007313494017,1.2695613185473004e+18,1269561318547300352,ChalakaJagath,1309497062656860162,1309497062656860162,,,,,False,0,0,1,0,1352829371489243138,1352829371489243138,False,False,si,,,,,,,,,,,
1249314954546532352,Sun Apr 12 12:34:30 +0000 2020,1249314954546532352,1249314954546532352,"වැටලොලු කන්දෙ කැරියා 😂

#TeamAanamalu",False,"[0, 37]","{'hashtags': [{'text': 'TeamAanamalu', 'indices': [24, 37]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,807567218959523840,807567218959523840,,,,,False,0,0,0,0,1249314954546532352,1249314954546532352,False,False,si,,,,,,,,,,,
1248887257613778945,Sat Apr 11 08:15:00 +0000 2020,1248887257613778945,1248887257613778945,@DeshMendez ශුක්‍රාණුවේ අප්ග්‍රේඩ් වර්ශන් එක තමා කැරියා,False,"[12, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DeshMendez', 'name': 'BarçaBlood 💙❤🇱🇰', 'id': 753680419007045632, 'id_str': '753680419007045632', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2488869201235026e+18,1248886920123502593,7.536804190070456e+17,753680419007045632,DeshMendez,246224922,246224922,,,,,False,1,4,2,0,1248877811873353729,1248877811873353729,False,False,si,,,,,,,,,,,
1060478655560732672,Thu Nov 08 10:26:28 +0000 2018,1060478655560732672,1060478655560732672,@LakisuruS මමබ්දවසක් ඔෆිස් එන්න දෙහිවලින් නැග්ගා ගාල්ල ඉදලා ආපූ බස් එකකට ! කොල්ලුපිටියේ බහින්න නැගිටලා උඩ පොල්ල අල්ලන් ආවා මැද ඉදලා පිටිපස්ස දොර ගාවට.. මම   කැරියා වගේ එනකොට කොල්ලෙක් කිව්වෙ මචං සිප් එක ඇරලා කියලා.එතකොට ඔක්කොම වගේ ජොකාව දැකලා. අම්මටසිරි කියලාබොක්කොටම පේන්න සිප් එක වැහුවා 😔,False,"[11, 289]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.0604762194713354e+18,1060476219471335425,1.0574579157775073e+18,1057457915777507329,uruzikal,154800409,154800409,,,,,False,1,4,0,0,1060476219471335425,1060476219471335425,False,False,si,,,,,,,,,,,
1316450218766995463,Wed Oct 14 18:46:05 +0000 2020,1316450218766995463,1316450218766995463,කැරි ජෙරියා කීවත් එකයි ජෙරි කැරියා කීවත් එකයි,False,"[0, 45]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,407621077,407621077,,,,,False,1,2,0,0,1316450218766995463,1316450218766995463,False,False,si,,,,,,,,,,,
1229663499451658240,Tue Feb 18 07:06:38 +0000 2020,1229663499451658240,1229663499451658240,"@Capatainjambo කැරියා 
😂😂",False,"[15, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Capatainjambo', 'name': 'Rajitha Amunugama 🇱🇰©️', 'id': 3016478047, 'id_str': '3016478047', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2296620345742377e+18,1229662034574237696,3016478047.0,3016478047,Capatainjambo,3797363534,3797363534,,,,,False,0,0,0,0,1229662034574237696,1229662034574237696,False,False,si,,,,,,,,,,,
1156967619804557313,Thu Aug 01 16:39:10 +0000 2019,1156967619804557313,1156967619804557313,"ඉතිං, නිදහස් අධ්‍යාපනයෙන් ඇතිවෙන බක්ක මොකද්දැයි අහන නෝනාවරුනි, මහත්වරුනි, එන්න, මල මෙතැන ය, මෙතැන නටන්න. 🙏🏿",False,"[0, 107]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1569669153208443e+18,1156966915320844288,166556379.0,166556379,Rasthiyaduwa,166556379,166556379,,,,,False,3,91,20,1,1156966906558988288,1156966906558988288,False,False,si,,,,,,,"{'id': 1156966906558988288, 'id_str': '1156966906558988288'}",,,,
