,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,self_thread,extended_entities,conversation_control,limited_actions,card,quoted_status_id,quoted_status_id_str,quoted_status_permalink
1180548023849340928,Sat Oct 05 18:19:17 +0000 2019,1180548023849340928,1180548023849340928,"Edith Marquez #TBT Papá Soltero; Temporada 1, Episodio 7; ""La Maestra de Cesarin""  ""සිසාරින්ගේ ගුරුවරයා""

Césarin es regañado por su maestra debido a que no ha cumplido con sus tareas y le advierte que lo acusara con su Papa.... https://t.co/Cl4AxuBg3D",False,"[0, 252]","{'hashtags': [{'text': 'TBT', 'indices': [14, 18]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Cl4AxuBg3D', 'expanded_url': 'https://www.youtube.com/watch?v=4oyxK7TXZnQ', 'display_url': 'youtube.com/watch?v=4oyxK7…', 'indices': [229, 252]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,465930776,465930776,,,,,False,0,0,0,0,1180548023849340928,1180548023849340928,False,False,es,,False,True,,,,,"{'name': 'player', 'url': 'https://t.co/Cl4AxuBg3D', 'card_type_url': 'http://card-type-url-is-deprecated.invalid', 'binding_values': {'vanity_url': {'type': 'STRING', 'string_value': 'youtube.com', 'scribe_key': 'vanity_url'}, 'player_url': {'type': 'STRING', 'string_value': 'https://www.youtube.com/embed/4oyxK7TXZnQ'}, 'app_is_free': {'type': 'STRING', 'string_value': 'true'}, 'app_price_currency': {'type': 'STRING', 'string_value': 'USD'}, 'app_price_amount': {'type': 'STRING', 'string_value': '0.0'}, 'domain': {'type': 'STRING', 'string_value': 'www.youtube.com'}, 'app_num_ratings': {'type': 'STRING', 'string_value': '20,340,008'}, 'app_star_rating': {'type': 'STRING', 'string_value': '4.69303'}, 'app_name': {'type': 'STRING', 'string_value': 'YouTube: Watch, Listen, Stream'}, 'player_width': {'type': 'STRING', 'string_value': '480'}, 'player_height': {'type': 'STRING', 'string_value': '360'}, 'site': {'type': 'USER', 'user_value': {'id_str': '10228272', 'path': []}, 'scribe_key': 'publisher_id'}, 'title': {'type': 'STRING', 'string_value': 'Papá Soltero 1987 Señorita Maestra (con Anna Silvetti)'}, 'description': {'type': 'STRING', 'string_value': 'ELENCO: ANNA SILVETTI, EDITH MARQUEZ, CESAR COSTA, LUIS MARIO QUIROZ, GERARDO QUIROZ.'}, 'player_image_small': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/cards/player-placeholder.png', 'width': 351, 'height': 197, 'alt': None}}, 'player_image': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/cards/player-placeholder.png', 'width': 351, 'height': 197, 'alt': None}}, 'player_image_large': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/cards/player-placeholder.png', 'width': 351, 'height': 197, 'alt': None}}, 'player_image_x_large': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/cards/player-placeholder.png', 'width': 351, 'height': 197, 'alt': None}}, 'card_url': {'type': 'STRING', 'string_value': 'https://t.co/Cl4AxuBg3D', 'scribe_key': 'card_url'}}, 'users': {'10228272': {'id': 10228272, 'id_str': '10228272', 'name': 'YouTube', 'screen_name': 'YouTube', 'location': 'San Bruno, CA', 'description': 'Like and subscribe.', 'url': 'https://t.co/qkVaJFk2CG', 'entities': {'url': {'urls': [{'url': 'https://t.co/qkVaJFk2CG', 'expanded_url': 'https://www.youtube.com/', 'display_url': 'youtube.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 73280550, 'fast_followers_count': 0, 'normal_followers_count': 73280550, 'friends_count': 1203, 'listed_count': 79225, 'created_at': 'Tue Nov 13 21:43:46 +0000 2007', 'favourites_count': 5527, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 33098, 'media_count': 12547, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'AF0000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1308106203860529152/yOwTDF9G_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1308106203860529152/yOwTDF9G_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/10228272/1617285521', 'profile_image_extensions_alt_text': None, 'profile_image_extensions_media_availability': None, 'profile_image_extensions_media_color': {'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 70.88}, {'rgb': {'red': 254, 'green': 0, 'blue': 0}, 'percentage': 27.69}, {'rgb': {'red': 252, 'green': 180, 'blue': 178}, 'percentage': 0.86}, {'rgb': {'red': 254, 'green': 87, 'blue': 90}, 'percentage': 0.37}, {'rgb': {'red': 250, 'green': 132, 'blue': 130}, 'percentage': 0.15}]}, 'profile_image_extensions': {'mediaStats': {'r': {'missing': None}, 'ttl': -1}}, 'profile_banner_extensions_alt_text': None, 'profile_banner_extensions_media_availability': None, 'profile_banner_extensions_media_color': {'palette': [{'rgb': {'red': 211, 'green': 207, 'blue': 223}, 'percentage': 33.39}, {'rgb': {'red': 152, 'green': 179, 'blue': 231}, 'percentage': 8.85}, {'rgb': {'red': 208, 'green': 182, 'blue': 141}, 'percentage': 5.45}, {'rgb': {'red': 221, 'green': 166, 'blue': 186}, 'percentage': 4.34}, {'rgb': {'red': 163, 'green': 201, 'blue': 188}, 'percentage': 3.45}]}, 'profile_banner_extensions': {'mediaStats': {'r': {'missing': None}, 'ttl': -1}}, 'profile_link_color': 'C9191D', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'pinned_tweet_ids': [], 'pinned_tweet_ids_str': [], 'has_custom_timelines': True, 'can_dm': False, 'can_media_tag': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'muting': False, 'blocking': False, 'blocked_by': False, 'want_retweets': False, 'advertiser_account_type': 'promotable_user', 'advertiser_account_service_levels': ['dso', 'dso', 'dso', 'dso', 'dso'], 'profile_interstitial_type': '', 'business_profile_state': 'none', 'translator_type': 'regular', 'withheld_in_countries': [], 'followed_by': False, 'ext': {'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}, 'require_some_consent': False}}, 'card_platform': {'platform': {'device': {'name': 'Swift', 'version': '12'}, 'audience': {'name': 'production', 'bucket': None}}}}",,,
1263763276959227906,Fri May 22 09:26:59 +0000 2020,1263763276959227906,1263763276959227906,"ගමපහ නගර සීමාවේ නිවසක් තුළ හොර රහසේ පවත්වාගෙන ගිය ටියුෂන් පන්තියක් මීට සුළු මොහතකට පෙර වැටළු පොලිසීය විසින් ටියුෂන් ගුරුවරයා ඇතුළු සිසුන් 6 දෙනෙක් අත් අඩංගුවට ගන්නා ගෙන ඇත.
සිසුන් මර්දනය කිරීම සදහා අහසට වෙඩි තැබු බව ඒ සදහා සහභාගී වු පොලිස් නිලධාරීයෙක් පැවසුවා.
#Curfew #SriLanka",False,"[0, 278]","{'hashtags': [{'text': 'Curfew', 'indices': [261, 268]}, {'text': 'SriLanka', 'indices': [269, 278]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,859781372998803457,859781372998803457,,,,,False,0,22,2,0,1263763276959227906,1263763276959227906,False,False,si,,,,,,,,,,,
1002021803663872000,Thu May 31 02:59:49 +0000 2018,1002021803663872000,1002021803663872000,"""මාව පොදු අපේක්‍ෂකයා කිරීමට එක්සත් ජාතික පක්‍ෂය විශාල කැපකිරීමක් කළා. මගේ දේශපාලන ගුරුවරයා රනිල් වික්‍රමසිංහ. මම ජනාධිපති උනත් එතුමාට සර් කියලා තමයි කතා කරන්නේ.""
- මෛත්‍රිපාල සිරිසේන නොහොත් එවකට පොදු අපේක්‍ෂක

ඔතනයි වරද්දගත්ත තැන...!!! 
@MaithripalaS",False,"[0, 250]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaithripalaS', 'name': 'Maithripala Sirisena', 'id': 3002789437, 'id_str': '3002789437', 'indices': [237, 250]}], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,2852211404,2852211404,,,,,False,2,4,0,0,1002021803663872000,1002021803663872000,False,False,si,,,,,,,,,,,
1339964243697922050,Fri Dec 18 16:02:25 +0000 2020,1339964243697922050,1339964243697922050,2020 ලෝක රූ රැජිණ කිරුල ගෙන ඒමට ඇය පුහුණු කළ මෑත යුගයේ බිහි වූ දක්ෂතම නිහතමානී නිරූපණ වින්‍යාස ගුරුවරයා Rukmal Senanayake සමඟින්. සුන්දර හමුවීමක් ♥️🇱🇰 https://t.co/QK3vhfYB8E,False,"[0, 150]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1339964224592699392, 'id_str': '1339964224592699392', 'indices': [151, 174], 'media_url': 'http://pbs.twimg.com/media/EpiCXOKUYAAZUTf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpiCXOKUYAAZUTf.jpg', 'url': 'https://t.co/QK3vhfYB8E', 'display_url': 'pic.twitter.com/QK3vhfYB8E', 'expanded_url': 'https://twitter.com/SitharaMadush10/status/1339964243697922050/photo/1', 'type': 'photo', 'original_info': {'width': 886, 'height': 640, 'focus_rects': [{'x': 0, 'y': 84, 'h': 496, 'w': 886}, {'x': 56, 'y': 0, 'h': 640, 'w': 640}, {'x': 96, 'y': 0, 'h': 640, 'w': 561}, {'x': 216, 'y': 0, 'h': 640, 'w': 320}, {'x': 0, 'y': 0, 'h': 640, 'w': 886}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 886, 'h': 640, 'resize': 'fit'}, 'small': {'w': 680, 'h': 491, 'resize': 'fit'}, 'large': {'w': 886, 'h': 640, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 471, 'y': 120, 'h': 311, 'w': 311}]}, 'small': {'faces': [{'x': 361, 'y': 92, 'h': 238, 'w': 238}]}, 'large': {'faces': [{'x': 471, 'y': 120, 'h': 311, 'w': 311}]}, 'orig': {'faces': [{'x': 471, 'y': 120, 'h': 311, 'w': 311}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1193165320216662017,1193165320216662017,,,,,False,0,0,0,0,1339964243697922050,1339964243697922050,False,False,si,,False,True,,"{'media': [{'id': 1339964224592699392, 'id_str': '1339964224592699392', 'indices': [151, 174], 'media_url': 'http://pbs.twimg.com/media/EpiCXOKUYAAZUTf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpiCXOKUYAAZUTf.jpg', 'url': 'https://t.co/QK3vhfYB8E', 'display_url': 'pic.twitter.com/QK3vhfYB8E', 'expanded_url': 'https://twitter.com/SitharaMadush10/status/1339964243697922050/photo/1', 'type': 'photo', 'original_info': {'width': 886, 'height': 640, 'focus_rects': [{'x': 0, 'y': 84, 'h': 496, 'w': 886}, {'x': 56, 'y': 0, 'h': 640, 'w': 640}, {'x': 96, 'y': 0, 'h': 640, 'w': 561}, {'x': 216, 'y': 0, 'h': 640, 'w': 320}, {'x': 0, 'y': 0, 'h': 640, 'w': 886}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 886, 'h': 640, 'resize': 'fit'}, 'small': {'w': 680, 'h': 491, 'resize': 'fit'}, 'large': {'w': 886, 'h': 640, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 471, 'y': 120, 'h': 311, 'w': 311}]}, 'small': {'faces': [{'x': 361, 'y': 92, 'h': 238, 'w': 238}]}, 'large': {'faces': [{'x': 471, 'y': 120, 'h': 311, 'w': 311}]}, 'orig': {'faces': [{'x': 471, 'y': 120, 'h': 311, 'w': 311}]}}, 'media_key': '3_1339964224592699392', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 248, 'green': 247, 'blue': 253}, 'percentage': 49.15}, {'rgb': {'red': 28, 'green': 24, 'blue': 27}, 'percentage': 10.49}, {'rgb': {'red': 254, 'green': 0, 'blue': 68}, 'percentage': 9.02}, {'rgb': {'red': 242, 'green': 197, 'blue': 163}, 'percentage': 7.63}, {'rgb': {'red': 220, 'green': 226, 'blue': 245}, 'percentage': 7.29}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,,
1237611728726192128,Wed Mar 11 05:30:04 +0000 2020,1237611728726192128,1237611728726192128,ජිවිතේ ගොඩක් පාඩම් අත්දැකීමෙන්ම උගන්නපු ආදරණීය ගුරුවරයා කාලයයි🕒🕒🕒🕒🕒🕒 https://t.co/ogMNeCIkPf,False,"[0, 68]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1237611725706285056, 'id_str': '1237611725706285056', 'indices': [69, 92], 'media_url': 'http://pbs.twimg.com/media/ESzhTrCU0AA2lqb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESzhTrCU0AA2lqb.jpg', 'url': 'https://t.co/ogMNeCIkPf', 'display_url': 'pic.twitter.com/ogMNeCIkPf', 'expanded_url': 'https://twitter.com/SathsaraAnjan/status/1237611728726192128/photo/1', 'type': 'photo', 'original_info': {'width': 712, 'height': 461, 'focus_rects': [{'x': 0, 'y': 62, 'h': 399, 'w': 712}, {'x': 251, 'y': 0, 'h': 461, 'w': 461}, {'x': 308, 'y': 0, 'h': 461, 'w': 404}, {'x': 481, 'y': 0, 'h': 461, 'w': 231}, {'x': 0, 'y': 0, 'h': 461, 'w': 712}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 440, 'resize': 'fit'}, 'medium': {'w': 712, 'h': 461, 'resize': 'fit'}, 'large': {'w': 712, 'h': 461, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1218722492589563905,1218722492589563905,,,,,False,0,2,0,0,1237611728726192128,1237611728726192128,False,False,si,,False,True,,"{'media': [{'id': 1237611725706285056, 'id_str': '1237611725706285056', 'indices': [69, 92], 'media_url': 'http://pbs.twimg.com/media/ESzhTrCU0AA2lqb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESzhTrCU0AA2lqb.jpg', 'url': 'https://t.co/ogMNeCIkPf', 'display_url': 'pic.twitter.com/ogMNeCIkPf', 'expanded_url': 'https://twitter.com/SathsaraAnjan/status/1237611728726192128/photo/1', 'type': 'photo', 'original_info': {'width': 712, 'height': 461, 'focus_rects': [{'x': 0, 'y': 62, 'h': 399, 'w': 712}, {'x': 251, 'y': 0, 'h': 461, 'w': 461}, {'x': 308, 'y': 0, 'h': 461, 'w': 404}, {'x': 481, 'y': 0, 'h': 461, 'w': 231}, {'x': 0, 'y': 0, 'h': 461, 'w': 712}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 440, 'resize': 'fit'}, 'medium': {'w': 712, 'h': 461, 'resize': 'fit'}, 'large': {'w': 712, 'h': 461, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1237611725706285056', 'ext_media_color': {'palette': [{'rgb': {'red': 52, 'green': 36, 'blue': 15}, 'percentage': 68.74}, {'rgb': {'red': 151, 'green': 145, 'blue': 131}, 'percentage': 10.65}, {'rgb': {'red': 89, 'green': 54, 'blue': 17}, 'percentage': 8.72}, {'rgb': {'red': 14, 'green': 13, 'blue': 8}, 'percentage': 8.58}, {'rgb': {'red': 206, 'green': 191, 'blue': 173}, 'percentage': 1.23}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,,
1145550126477266944,Mon Jul 01 04:30:08 +0000 2019,1145550126477266944,1145550126477266944,@shanki_thewitch මන් නම් දෙවියො විශ්වාස කරන්නෑ මිහිපිට ඉන්න දෑසින් දකින්න පුලුවන් දෙවියො තමා ගුරුවරයා කියන්නේ 🙄,False,"[17, 111]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shanki_thewitch', 'name': 'Witch ⚡', 'id': 973212683007819776, 'id_str': '973212683007819776', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.145546437901484e+18,1145546437901484032,9.732126830078198e+17,973212683007819776,shanki_thewitch,1086859072735928320,1086859072735928320,,,,,False,0,3,1,0,1145261144245825536,1145261144245825536,False,False,si,,,,,,,,,,,
1239854221291220997,Tue Mar 17 10:00:56 +0000 2020,1239854221291220997,1239854221291220997,"බුදු දහම තමයි ලෝකයේ ඇත්ත කියලා දුන්නේ

ඒ ගුරුවරයා අපිව බේරගන්නවා කීවේ නැ

එයාව විශ්වාස කරහම ඇති කියලා කීවේ නැ

වැරදිවලට සමාව දෙනවා කීවේ නැ

දිව්‍ය ලෝකෙට එන්ඩ මම ඉන්නවා කීවේ නැ

උන්වහන්සේ පෙන්නුවේ යථාර්ථය

උන්වහන්සේ පළමුව නැවතුනා

අපිට කීවා මග

තමාම දැක ගන්න

තමාම නිදහස් වෙන්න. ✍️",False,"[0, 280]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1123989390617972737,1123989390617972737,,,,,False,2,21,0,0,1239854221291220997,1239854221291220997,False,False,si,,,,,,,,,,,
1309540263908511746,Fri Sep 25 17:08:23 +0000 2020,1309540263908511746,1309540263908511746,"දැරියන් සිව් දෙනෙකු අපයෝජනය කළ ගුරුවරයා රිමාන්ඩ්
වැඩි විස්තර &gt;&gt;&gt; https://t.co/ufZnrasThp https://t.co/cdBSjut0SL",False,"[0, 97]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ufZnrasThp', 'expanded_url': 'https://www.hirunews.lk/251113/', 'display_url': 'hirunews.lk/251113/', 'indices': [74, 97]}], 'media': [{'id': 1309540254739820545, 'id_str': '1309540254739820545', 'indices': [98, 121], 'media_url': 'http://pbs.twimg.com/media/Eixr7GbXcAEm5DX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eixr7GbXcAEm5DX.jpg', 'url': 'https://t.co/cdBSjut0SL', 'display_url': 'pic.twitter.com/cdBSjut0SL', 'expanded_url': 'https://twitter.com/hirunews/status/1309540263908511746/photo/1', 'type': 'photo', 'original_info': {'width': 670, 'height': 380, 'focus_rects': [{'x': 0, 'y': 5, 'h': 375, 'w': 670}, {'x': 0, 'y': 0, 'h': 380, 'w': 380}, {'x': 0, 'y': 0, 'h': 380, 'w': 333}, {'x': 0, 'y': 0, 'h': 380, 'w': 190}, {'x': 0, 'y': 0, 'h': 380, 'w': 670}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 670, 'h': 380, 'resize': 'fit'}, 'small': {'w': 670, 'h': 380, 'resize': 'fit'}, 'medium': {'w': 670, 'h': 380, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,351341475,351341475,,,,,False,2,7,0,0,1309540263908511746,1309540263908511746,False,False,si,,False,True,,"{'media': [{'id': 1309540254739820545, 'id_str': '1309540254739820545', 'indices': [98, 121], 'media_url': 'http://pbs.twimg.com/media/Eixr7GbXcAEm5DX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eixr7GbXcAEm5DX.jpg', 'url': 'https://t.co/cdBSjut0SL', 'display_url': 'pic.twitter.com/cdBSjut0SL', 'expanded_url': 'https://twitter.com/hirunews/status/1309540263908511746/photo/1', 'type': 'photo', 'original_info': {'width': 670, 'height': 380, 'focus_rects': [{'x': 0, 'y': 5, 'h': 375, 'w': 670}, {'x': 0, 'y': 0, 'h': 380, 'w': 380}, {'x': 0, 'y': 0, 'h': 380, 'w': 333}, {'x': 0, 'y': 0, 'h': 380, 'w': 190}, {'x': 0, 'y': 0, 'h': 380, 'w': 670}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 670, 'h': 380, 'resize': 'fit'}, 'small': {'w': 670, 'h': 380, 'resize': 'fit'}, 'medium': {'w': 670, 'h': 380, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}}, 'media_key': '3_1309540254739820545', 'ext_media_color': {'palette': [{'rgb': {'red': 26, 'green': 24, 'blue': 25}, 'percentage': 77.99}, {'rgb': {'red': 112, 'green': 114, 'blue': 109}, 'percentage': 21.46}, {'rgb': {'red': 85, 'green': 65, 'blue': 47}, 'percentage': 0.44}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,,
1386360133807054851,Sun Apr 25 16:43:07 +0000 2021,1386360133807054851,1386360133807054851,"ගොඩාආආඅක් අයට spoken english උගන්නනවා කියන සර් කෙනෙක්ගේ interview එකක් බැලුවා.. දුක හිතුනා,
ඇත්තටම ලංකාවේ ඉංග්‍රීසි ගුරුවරු සෑහෙන ප්‍රමාණයකට ඉංග්‍රීසි වචන හරිහැටි ශබ්ද කරගන්න බැරි ඇයි කියලා..
Physical ,Batch වගේ සරල වචනත් පිසිකල් ,බැජ් කියලා ශබ්ද කරන ගුරුවරු අනේ මංදා ..🤷🤷",False,"[0, 272]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,973212683007819776,973212683007819776,,,,,False,1,62,11,0,1386360133807054851,1386360133807054851,False,False,si,,,,,,,,,,,
1133350014577545218,Tue May 28 12:31:14 +0000 2019,1133350014577545218,1133350014577545218,"@onj334ngo 9: නාඳුනන පුද්ගලයෙකු @ විවෘත 2016/08/22 (පන්) 01: 36: 03
 මෙම රැවුල බෙල්ලේ පටවා ඇති අතර එය ගුරුවරයා එය දැක ඇති මොහොතේ ""නකාවෝ ..."" යැයි පවසන්නේ නැත.
 10: නම @ Open 2012/08/22 (Mon) 01: 36: 19
 &gt;&gt; 9
 ග්රාස්",False,"[11, 221]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'onj334ngo', 'name': 'なんJ・おんJ迷言集', 'id': 960475943616749568, 'id_str': '960475943616749568', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1333498752805151e+18,1133349875280515072,9.604759436167496e+17,960475943616749568,onj334ngo,1125565587818565633,1125565587818565633,,,,,False,0,3,0,0,1133349875280515072,1133349875280515072,False,False,si,,,,,,,,,,,
1021633602340052993,Tue Jul 24 05:50:06 +0000 2018,1021633602340052993,1021633602340052993,"තනිකම හොඳම ගුරුවරයා කරගන්න. තනිකම ඔහුව හෝ ඇයව තනිකල කෙනා හිතින් අමතක කරන විධිය හැර, අනික් සියලුම දේ කියාදෙනවා... ✍️ https://t.co/LNBadAMHQj",False,"[0, 115]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1021633590428229634, 'id_str': '1021633590428229634', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/Di2SVnAU4AI-rHY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Di2SVnAU4AI-rHY.jpg', 'url': 'https://t.co/LNBadAMHQj', 'display_url': 'pic.twitter.com/LNBadAMHQj', 'expanded_url': 'https://twitter.com/Hazii_Bro/status/1021633602340052993/photo/1', 'type': 'photo', 'original_info': {'width': 600, 'height': 315, 'focus_rects': [{'x': 34, 'y': 0, 'h': 315, 'w': 563}, {'x': 158, 'y': 0, 'h': 315, 'w': 315}, {'x': 177, 'y': 0, 'h': 315, 'w': 276}, {'x': 236, 'y': 0, 'h': 315, 'w': 158}, {'x': 0, 'y': 0, 'h': 315, 'w': 600}]}, 'sizes': {'medium': {'w': 600, 'h': 315, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 315, 'resize': 'fit'}, 'small': {'w': 600, 'h': 315, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4714270516,4714270516,,,,,False,2,15,0,0,1021633602340052993,1021633602340052993,False,False,si,,False,True,,"{'media': [{'id': 1021633590428229634, 'id_str': '1021633590428229634', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/Di2SVnAU4AI-rHY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Di2SVnAU4AI-rHY.jpg', 'url': 'https://t.co/LNBadAMHQj', 'display_url': 'pic.twitter.com/LNBadAMHQj', 'expanded_url': 'https://twitter.com/Hazii_Bro/status/1021633602340052993/photo/1', 'type': 'photo', 'original_info': {'width': 600, 'height': 315, 'focus_rects': [{'x': 34, 'y': 0, 'h': 315, 'w': 563}, {'x': 158, 'y': 0, 'h': 315, 'w': 315}, {'x': 177, 'y': 0, 'h': 315, 'w': 276}, {'x': 236, 'y': 0, 'h': 315, 'w': 158}, {'x': 0, 'y': 0, 'h': 315, 'w': 600}]}, 'sizes': {'medium': {'w': 600, 'h': 315, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 315, 'resize': 'fit'}, 'small': {'w': 600, 'h': 315, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'media_key': '3_1021633590428229634', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 78, 'green': 65, 'blue': 93}, 'percentage': 48.88}, {'rgb': {'red': 159, 'green': 169, 'blue': 168}, 'percentage': 40.47}, {'rgb': {'red': 110, 'green': 109, 'blue': 125}, 'percentage': 6.66}, {'rgb': {'red': 109, 'green': 101, 'blue': 124}, 'percentage': 4.2}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,,
